,candidate,batch,length,cap,substring-cap,s-o-sCap,all-cap,non-cap,non-discriminative,cumulative,Z_ScoreUnweighted,normalized_cap,normalized_capnormalized_substring-cap,normalized_s-o-sCap,normalized_all-cap,normalized_non-cap,normalized_non-discriminative,probability,status
138,nkorea,0,1,1,0,0,0,0,0,1,-0.23203344998246828,1.0,0.0,0.0,0.0,0.0,0.0,0.9999826432103254,g
139,donald trump russia,0,3,1,0,0,0,0,0,1,-0.23203344998246828,1.0,0.0,0.0,0.0,0.0,0.0,0.9851184106699,g
140,tinker taylor soldier spicoli,0,4,1,0,0,0,0,0,1,-0.23203344998246828,1.0,0.0,0.0,0.0,0.0,0.0,0.9565202455261986,g
141,john fugelsang,0,2,1,0,0,0,0,0,1,-0.23203344998246828,1.0,0.0,0.0,0.0,0.0,0.0,0.9999986849786077,g
142,don the con,0,3,1,0,0,0,0,0,1,-0.23203344998246828,1.0,0.0,0.0,0.0,0.0,0.0,0.9851184106699,g
143,o'reilly,0,1,1,0,0,0,0,0,1,-0.23203344998246828,1.0,0.0,0.0,0.0,0.0,0.0,0.9999826432103254,g
144,americans,0,1,20,0,2,0,4,0,26,1.34981580746245,0.7692307692307693,0.0,0.07692307692307693,0.0,0.15384615384615385,0.0,0.9912618910377384,g
145,va,0,1,0,0,0,1,0,0,1,-0.23203344998246828,0.0,0.0,0.0,1.0,0.0,0.0,0.9805450835666127,g
146,mcdonald,0,1,1,0,0,0,0,0,1,-0.23203344998246828,1.0,0.0,0.0,0.0,0.0,0.0,0.9999826432103254,g
147,mike vick,0,2,1,0,0,0,0,0,1,-0.23203344998246828,1.0,0.0,0.0,0.0,0.0,0.0,0.9999986849786077,g
148,merrill lynch,0,2,1,0,0,0,0,0,1,-0.23203344998246828,1.0,0.0,0.0,0.0,0.0,0.0,0.9999986849786077,g
149,trump acolytes,0,2,0,1,0,0,0,0,1,-0.23203344998246828,0.0,1.0,0.0,0.0,0.0,0.0,0.002080584845306822,b
150,traitor trump,0,2,0,0,0,1,0,0,1,-0.23203344998246828,0.0,0.0,0.0,1.0,0.0,0.0,0.9293043073888063,g
151,ic,0,1,0,0,0,1,0,0,1,-0.23203344998246828,0.0,0.0,0.0,1.0,0.0,0.0,0.9805450835666127,g
152,panic,0,1,0,0,1,1,1,0,3,-0.10548550938687482,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.21386607541779318,b
153,spaniard,0,1,1,0,0,0,0,0,1,-0.23203344998246828,1.0,0.0,0.0,0.0,0.0,0.0,0.9999826432103254,g
154,hilary,0,1,1,0,0,0,0,0,1,-0.23203344998246828,1.0,0.0,0.0,0.0,0.0,0.0,0.9999826432103254,g
155,mlk jr,0,2,1,0,0,0,0,0,1,-0.23203344998246828,1.0,0.0,0.0,0.0,0.0,0.0,0.9999986849786077,g
156,paul manafort,0,2,1,0,0,0,0,0,1,-0.23203344998246828,1.0,0.0,0.0,0.0,0.0,0.0,0.9999986849786077,g
157,chechnya,0,1,1,0,0,0,0,0,1,-0.23203344998246828,1.0,0.0,0.0,0.0,0.0,0.0,0.9999826432103254,g
158,san bernardino,0,2,1,0,0,0,0,0,1,-0.23203344998246828,1.0,0.0,0.0,0.0,0.0,0.0,0.9999986849786077,g
159,god,0,1,11,0,6,4,6,0,27,1.4130897777602467,0.4074074074074074,0.0,0.2222222222222222,0.14814814814814814,0.2222222222222222,0.0,0.8967860921304673,g
160,prince kushner,0,2,1,0,0,0,0,0,1,-0.23203344998246828,1.0,0.0,0.0,0.0,0.0,0.0,0.9999986849786077,g
161,obama team,0,2,1,0,0,0,0,0,1,-0.23203344998246828,1.0,0.0,0.0,0.0,0.0,0.0,0.9999986849786077,g
162,democratic,0,1,3,0,0,0,1,0,4,-0.042211539089078084,0.75,0.0,0.0,0.0,0.25,0.0,0.986806596150303,g
163,greg leppert,0,2,1,0,0,0,0,0,1,-0.23203344998246828,1.0,0.0,0.0,0.0,0.0,0.0,0.9999986849786077,g
164,thewrap,0,1,1,0,0,0,0,0,1,-0.23203344998246828,1.0,0.0,0.0,0.0,0.0,0.0,0.9999826432103254,g
165,er,0,1,0,0,0,1,0,0,1,-0.23203344998246828,0.0,0.0,0.0,1.0,0.0,0.0,0.9805450835666127,g
166,house republicans,0,2,37,1,0,0,1,0,39,2.1723774213338074,0.9487179487179487,0.02564102564102564,0.0,0.0,0.02564102564102564,0.0,0.9999980614405624,g
167,obamacare,0,1,28,0,2,1,3,0,34,1.8560075698448237,0.8235294117647058,0.0,0.058823529411764705,0.029411764705882353,0.08823529411764706,0.0,0.99547533519797,g
168,cbo,0,1,0,0,0,6,0,0,6,0.08433640150651538,0.0,0.0,0.0,1.0,0.0,0.0,0.9805450835666127,g
169,michigan,0,1,1,0,1,0,0,0,2,-0.16875947968467153,0.5,0.0,0.5,0.0,0.0,0.0,0.8937380341809313,g
170,the house republicans,0,3,3,0,0,0,2,0,5,0.021062431208718646,0.6,0.0,0.0,0.0,0.4,0.0,0.7367811334531513,a
171,trumpcare,0,1,7,0,0,0,0,0,7,0.1476103718043121,1.0,0.0,0.0,0.0,0.0,0.0,0.9999826432103254,g
172,wnyers,0,1,1,0,0,0,0,0,1,-0.23203344998246828,1.0,0.0,0.0,0.0,0.0,0.0,0.9999826432103254,g
173,moc,0,1,0,0,0,1,0,0,1,-0.23203344998246828,0.0,0.0,0.0,1.0,0.0,0.0,0.9805450835666127,g
174,jesus christ,0,2,1,0,0,0,0,0,1,-0.23203344998246828,1.0,0.0,0.0,0.0,0.0,0.0,0.9999986849786077,g
175,democrats,0,1,9,0,6,0,1,0,16,0.7170761044844827,0.5625,0.0,0.375,0.0,0.0625,0.0,0.9459910700733257,g
176,michelle,0,1,1,0,0,0,0,0,1,-0.23203344998246828,1.0,0.0,0.0,0.0,0.0,0.0,0.9999826432103254,g
177,jason blossom,0,2,1,0,0,0,0,0,1,-0.23203344998246828,1.0,0.0,0.0,0.0,0.0,0.0,0.9999986849786077,g
178,the kkk,0,2,1,0,0,0,0,0,1,-0.23203344998246828,1.0,0.0,0.0,0.0,0.0,0.0,0.9999986849786077,g
179,ca,1,1,0,0,0,3,0,0,3,-0.10548550938687482,0.0,0.0,0.0,1.0,0.0,0.0,0.9805450835666127,g
180,republicans,1,1,8,0,4,0,10,0,22,1.096719926271263,0.36363636363636365,0.0,0.18181818181818182,0.0,0.45454545454545453,0.0,0.36960339871160963,b
181,ivanka,1,1,2,0,0,0,0,0,2,-0.16875947968467153,1.0,0.0,0.0,0.0,0.0,0.0,0.9999826432103254,g
182,ann courter,1,2,1,0,0,0,0,0,1,-0.23203344998246828,1.0,0.0,0.0,0.0,0.0,0.0,0.9999986849786077,g
183,ruth,1,1,1,0,0,0,0,0,1,-0.23203344998246828,1.0,0.0,0.0,0.0,0.0,0.0,0.9999826432103254,g
184,o'care,1,1,1,0,0,0,0,0,1,-0.23203344998246828,1.0,0.0,0.0,0.0,0.0,0.0,0.9999826432103254,g
185,the house,1,2,4,10,0,0,1,0,15,0.6538021341866859,0.26666666666666666,0.6666666666666666,0.0,0.0,0.06666666666666667,0.0,0.10082007528230347,b
186,dave matthews,1,2,1,0,0,0,0,0,1,-0.23203344998246828,1.0,0.0,0.0,0.0,0.0,0.0,0.9999986849786077,g
187,aca,1,1,0,0,0,4,0,0,4,-0.042211539089078084,0.0,0.0,0.0,1.0,0.0,0.0,0.9805450835666127,g
188,floridians,1,1,0,0,1,0,0,0,1,-0.23203344998246828,0.0,0.0,1.0,0.0,0.0,0.0,0.04912697568208058,b
189,senators,1,1,3,0,0,1,2,0,6,0.08433640150651538,0.5,0.0,0.0,0.16666666666666666,0.3333333333333333,0.0,0.9496620824617384,g
190,bill,1,1,7,0,2,0,35,0,44,2.488747272822791,0.1590909090909091,0.0,0.045454545454545456,0.0,0.7954545454545454,0.0,0.011532406272284518,b
191,the senate,1,2,1,10,0,0,2,0,13,0.5272541935910925,0.07692307692307693,0.7692307692307693,0.0,0.0,0.15384615384615385,0.0,0.0073874661587923236,b
192,gop house,1,2,1,0,0,0,0,0,1,-0.23203344998246828,1.0,0.0,0.0,0.0,0.0,0.0,0.9999986849786077,g
193,wv,1,1,0,0,0,1,0,0,1,-0.23203344998246828,0.0,0.0,0.0,1.0,0.0,0.0,0.9805450835666127,g
194,united states,1,2,3,0,0,0,0,0,3,-0.10548550938687482,1.0,0.0,0.0,0.0,0.0,0.0,0.9999986849786077,g
195,west america,1,2,1,0,0,0,0,0,1,-0.23203344998246828,1.0,0.0,0.0,0.0,0.0,0.0,0.9999986849786077,g
196,east america,1,2,1,0,0,0,0,0,1,-0.23203344998246828,1.0,0.0,0.0,0.0,0.0,0.0,0.9999986849786077,g
197,flyover america,1,2,1,0,0,0,0,0,1,-0.23203344998246828,1.0,0.0,0.0,0.0,0.0,0.0,0.9999986849786077,g
198,house passage of the,1,4,1,0,0,0,0,0,1,-0.23203344998246828,1.0,0.0,0.0,0.0,0.0,0.0,0.9565202455261986,g
199,michael savage,1,2,1,0,0,0,0,0,1,-0.23203344998246828,1.0,0.0,0.0,0.0,0.0,0.0,0.9999986849786077,g
200,the arc,1,2,1,0,0,0,0,0,1,-0.23203344998246828,1.0,0.0,0.0,0.0,0.0,0.0,0.9999986849786077,g
201,hrw,1,1,0,0,0,1,0,0,1,-0.23203344998246828,0.0,0.0,0.0,1.0,0.0,0.0,0.9805450835666127,g
202,us senate,1,2,1,0,0,0,0,0,1,-0.23203344998246828,1.0,0.0,0.0,0.0,0.0,0.0,0.9999986849786077,g
203,senate gop,1,2,1,0,0,0,0,0,1,-0.23203344998246828,1.0,0.0,0.0,0.0,0.0,0.0,0.9999986849786077,g
204,snub house bill,1,3,1,0,0,0,0,0,1,-0.23203344998246828,1.0,0.0,0.0,0.0,0.0,0.0,0.9851184106699,g
205,the gop,1,2,10,2,0,0,0,0,12,0.46398022329329575,0.8333333333333334,0.16666666666666666,0.0,0.0,0.0,0.0,0.9999892355414702,g
206,sims city,1,2,1,0,0,0,0,0,1,-0.23203344998246828,1.0,0.0,0.0,0.0,0.0,0.0,0.9999986849786077,g
207,canadian,1,1,4,0,0,0,0,0,4,-0.042211539089078084,1.0,0.0,0.0,0.0,0.0,0.0,0.9999826432103254,g
208,ahca,1,1,0,0,0,5,0,0,5,0.021062431208718646,0.0,0.0,0.0,1.0,0.0,0.0,0.9805450835666127,g
209,ne house,1,2,0,1,0,0,0,0,1,-0.23203344998246828,0.0,1.0,0.0,0.0,0.0,0.0,0.002080584845306822,b
210,christian,1,1,7,0,0,0,0,0,7,0.1476103718043121,1.0,0.0,0.0,0.0,0.0,0.0,0.9999826432103254,g
211,bleeding hearts,1,2,1,0,0,0,0,0,1,-0.23203344998246828,1.0,0.0,0.0,0.0,0.0,0.0,0.9999986849786077,g
212,libnazi,1,1,1,0,0,0,0,0,1,-0.23203344998246828,1.0,0.0,0.0,0.0,0.0,0.0,0.9999826432103254,g
213,dnc,1,1,0,0,0,3,0,0,3,-0.10548550938687482,0.0,0.0,0.0,1.0,0.0,0.0,0.9805450835666127,g
214,ibs,1,1,0,0,0,1,0,0,1,-0.23203344998246828,0.0,0.0,0.0,1.0,0.0,0.0,0.9805450835666127,g
215,nc,1,1,0,0,0,2,0,0,2,-0.16875947968467153,0.0,0.0,0.0,1.0,0.0,0.0,0.9805450835666127,g
216,sc,1,1,0,0,0,3,0,0,3,-0.10548550938687482,0.0,0.0,0.0,1.0,0.0,0.0,0.9805450835666127,g
217,california,1,1,2,0,1,0,0,0,3,-0.10548550938687482,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,0.9807803581600414,g
218,rose garden,1,2,2,0,0,0,0,0,2,-0.16875947968467153,1.0,0.0,0.0,0.0,0.0,0.0,0.9999986849786077,g
219,mmmerica,1,1,0,0,1,0,0,0,1,-0.23203344998246828,0.0,0.0,1.0,0.0,0.0,0.0,0.04912697568208058,b
220,jim clyburn,1,2,1,0,0,0,0,0,1,-0.23203344998246828,1.0,0.0,0.0,0.0,0.0,0.0,0.9999986849786077,g
221,masshole,1,1,0,0,0,0,1,0,1,-0.23203344998246828,0.0,0.0,0.0,0.0,1.0,0.0,0.001475711176414909,b
222,cnn house republicans,1,3,1,0,0,0,0,0,1,-0.23203344998246828,1.0,0.0,0.0,0.0,0.0,0.0,0.9851184106699,g
223,arizona,1,1,1,0,0,0,0,0,1,-0.23203344998246828,1.0,0.0,0.0,0.0,0.0,0.0,0.9999826432103254,g
224,richie,1,1,1,0,0,0,0,0,1,-0.23203344998246828,1.0,0.0,0.0,0.0,0.0,0.0,0.9999826432103254,g
225,issa,1,1,0,0,1,0,1,0,2,-0.16875947968467153,0.0,0.0,0.5,0.0,0.5,0.0,0.007805361698646176,b
226,trump coffins,1,2,1,0,0,0,0,0,1,-0.23203344998246828,1.0,0.0,0.0,0.0,0.0,0.0,0.9999986849786077,g
227,coloradans,1,1,1,0,0,0,0,0,1,-0.23203344998246828,1.0,0.0,0.0,0.0,0.0,0.0,0.9999826432103254,g
228,cali,1,1,1,0,1,0,0,0,2,-0.16875947968467153,0.5,0.0,0.5,0.0,0.0,0.0,0.8937380341809313,g
229,decorum,1,1,0,0,1,0,0,0,1,-0.23203344998246828,0.0,0.0,1.0,0.0,0.0,0.0,0.04912697568208058,b
230,andy biggs,1,2,1,0,0,0,0,0,1,-0.23203344998246828,1.0,0.0,0.0,0.0,0.0,0.0,0.9999986849786077,g
231,lord vader,1,2,1,0,0,0,0,0,1,-0.23203344998246828,1.0,0.0,0.0,0.0,0.0,0.0,0.9999986849786077,g
232,ptsd,1,1,0,0,0,1,0,0,1,-0.23203344998246828,0.0,0.0,0.0,1.0,0.0,0.0,0.9805450835666127,g
233,vladimir,1,1,1,0,0,0,0,0,1,-0.23203344998246828,1.0,0.0,0.0,0.0,0.0,0.0,0.9999826432103254,g
234,jason chaffetz,1,2,1,0,0,0,0,0,1,-0.23203344998246828,1.0,0.0,0.0,0.0,0.0,0.0,0.9999986849786077,g
235,mich,1,1,1,0,0,0,0,0,1,-0.23203344998246828,1.0,0.0,0.0,0.0,0.0,0.0,0.9999826432103254,g
236,christianity,1,1,1,0,0,0,0,0,1,-0.23203344998246828,1.0,0.0,0.0,0.0,0.0,0.0,0.9999826432103254,g
237,europe,1,1,14,2,3,2,2,0,23,1.15999389656906,0.6086956521739131,0.08695652173913043,0.13043478260869565,0.08695652173913043,0.08695652173913043,0.0,0.9837138592382845,g
238,christians,1,1,2,0,0,0,0,0,2,-0.16875947968467153,1.0,0.0,0.0,0.0,0.0,0.0,0.9999826432103254,g
239,ohioans,1,1,1,0,0,0,0,0,1,-0.23203344998246828,1.0,0.0,0.0,0.0,0.0,0.0,0.9999826432103254,g
240,romania,1,1,2,0,3,0,0,0,5,0.021062431208718646,0.4,0.0,0.6,0.0,0.0,0.0,0.7220721501686035,a
241,serbia,1,1,1,0,0,0,0,0,1,-0.23203344998246828,1.0,0.0,0.0,0.0,0.0,0.0,0.9999826432103254,g
242,sweden,1,1,5,0,0,0,1,0,6,0.08433640150651538,0.8333333333333334,0.0,0.0,0.0,0.16666666666666666,0.0,0.9940396378442433,g
243,switzerland,1,1,2,0,0,0,0,0,2,-0.16875947968467153,1.0,0.0,0.0,0.0,0.0,0.0,0.9999826432103254,g
244,uk,1,1,0,0,0,4,4,0,8,0.21088434210210882,0.0,0.0,0.0,0.5,0.5,0.0,0.42889310400570135,a
245,universal health,1,2,1,0,0,0,0,0,1,-0.23203344998246828,1.0,0.0,0.0,0.0,0.0,0.0,0.9999986849786077,g
246,ohio,1,1,1,0,0,0,0,0,1,-0.23203344998246828,1.0,0.0,0.0,0.0,0.0,0.0,0.9999826432103254,g
247,iran,1,1,0,0,1,0,0,0,1,-0.23203344998246828,0.0,0.0,1.0,0.0,0.0,0.0,0.04912697568208058,b
248,new york times,1,3,1,0,0,0,0,0,1,-0.23203344998246828,1.0,0.0,0.0,0.0,0.0,0.0,0.9851184106699,g
249,ny,1,1,0,0,0,1,0,0,1,-0.23203344998246828,0.0,0.0,0.0,1.0,0.0,0.0,0.9805450835666127,g
250,the rae,1,2,1,0,0,0,0,0,1,-0.23203344998246828,1.0,0.0,0.0,0.0,0.0,0.0,0.9999986849786077,g
251,usher,1,1,0,0,0,0,1,0,1,-0.23203344998246828,0.0,0.0,0.0,0.0,1.0,0.0,0.001475711176414909,b
252,maryland,1,1,1,0,0,0,0,0,1,-0.23203344998246828,1.0,0.0,0.0,0.0,0.0,0.0,0.9999826432103254,g
253,karma,1,1,0,0,1,0,1,0,2,-0.16875947968467153,0.0,0.0,0.5,0.0,0.5,0.0,0.007805361698646176,b
254,paul ryan,1,2,1,0,0,0,0,0,1,-0.23203344998246828,1.0,0.0,0.0,0.0,0.0,0.0,0.9999986849786077,g
255,scary clown cars,1,3,1,0,0,0,0,0,1,-0.23203344998246828,1.0,0.0,0.0,0.0,0.0,0.0,0.9851184106699,g
256,darrell issa,1,2,1,0,0,0,0,0,1,-0.23203344998246828,1.0,0.0,0.0,0.0,0.0,0.0,0.9999986849786077,g
257,michelob lites,1,2,1,0,0,0,0,0,1,-0.23203344998246828,1.0,0.0,0.0,0.0,0.0,0.0,0.9999986849786077,g
258,future speaker,1,2,1,0,0,0,0,0,1,-0.23203344998246828,1.0,0.0,0.0,0.0,0.0,0.0,0.9999986849786077,g
259,joe kennedy,1,2,1,0,0,0,0,0,1,-0.23203344998246828,1.0,0.0,0.0,0.0,0.0,0.0,0.9999986849786077,g
260,arya stark,1,2,1,0,0,0,0,0,1,-0.23203344998246828,1.0,0.0,0.0,0.0,0.0,0.0,0.9999986849786077,g
261,potus,1,1,0,0,0,1,0,0,1,-0.23203344998246828,0.0,0.0,0.0,1.0,0.0,0.0,0.9805450835666127,g
262,bill clinton,1,2,2,0,0,0,0,0,2,-0.16875947968467153,1.0,0.0,0.0,0.0,0.0,0.0,0.9999986849786077,g
263,mira mira mira,1,3,1,0,0,0,0,0,1,-0.23203344998246828,1.0,0.0,0.0,0.0,0.0,0.0,0.9851184106699,g
264,reichert,1,1,0,0,1,0,0,0,1,-0.23203344998246828,0.0,0.0,1.0,0.0,0.0,0.0,0.04912697568208058,b
265,netflix,1,1,0,0,0,1,0,0,1,-0.23203344998246828,0.0,0.0,0.0,1.0,0.0,0.0,0.9805450835666127,g
266,messer,1,1,0,0,1,0,0,0,1,-0.23203344998246828,0.0,0.0,1.0,0.0,0.0,0.0,0.04912697568208058,b
267,rokita,1,1,1,0,0,0,0,0,1,-0.23203344998246828,1.0,0.0,0.0,0.0,0.0,0.0,0.9999826432103254,g
268,philadelphia,1,1,1,0,0,0,0,0,1,-0.23203344998246828,1.0,0.0,0.0,0.0,0.0,0.0,0.9999826432103254,g
269,the iraq,1,2,1,0,0,0,0,0,1,-0.23203344998246828,1.0,0.0,0.0,0.0,0.0,0.0,0.9999986849786077,g
270,womd,1,1,0,0,0,1,0,0,1,-0.23203344998246828,0.0,0.0,0.0,1.0,0.0,0.0,0.9805450835666127,g
271,australia,1,1,9,2,2,3,4,0,20,0.9701719856756695,0.45,0.1,0.1,0.15,0.2,0.0,0.9379399380646072,g
272,yoongi,1,1,0,0,0,0,1,0,1,-0.23203344998246828,0.0,0.0,0.0,0.0,1.0,0.0,0.001475711176414909,b
273,mussolini,1,1,1,0,0,0,0,0,1,-0.23203344998246828,1.0,0.0,0.0,0.0,0.0,0.0,0.9999826432103254,g
274,thatcher,1,1,1,0,0,0,0,0,1,-0.23203344998246828,1.0,0.0,0.0,0.0,0.0,0.0,0.9999826432103254,g
275,blair,1,1,1,0,0,0,0,0,1,-0.23203344998246828,1.0,0.0,0.0,0.0,0.0,0.0,0.9999826432103254,g
276,theresa,1,1,1,0,0,0,0,0,1,-0.23203344998246828,1.0,0.0,0.0,0.0,0.0,0.0,0.9999826432103254,g
277,jamala,1,1,1,0,0,0,0,0,1,-0.23203344998246828,1.0,0.0,0.0,0.0,0.0,0.0,0.9999826432103254,g
278,salvador,1,1,4,0,2,0,2,0,8,0.21088434210210882,0.5,0.0,0.25,0.0,0.25,0.0,0.8666735903071997,g
279,ukraine,1,1,6,0,2,0,0,0,8,0.21088434210210882,0.75,0.0,0.25,0.0,0.0,0.0,0.9908581987031686,g
280,winner,1,1,0,0,2,1,11,0,14,0.5905281638888892,0.0,0.0,0.14285714285714285,0.07142857142857142,0.7857142857142857,0.0,0.004246809866084871,b
281,salvador sobral,1,2,5,0,0,0,0,0,5,0.021062431208718646,1.0,0.0,0.0,0.0,0.0,0.0,0.9999986849786077,g
282,portugal,1,1,23,0,11,0,0,0,34,1.8560075698448237,0.6764705882352942,0.0,0.3235294117647059,0.0,0.0,0.0,0.9824913717698325,g
283,israel,1,1,2,0,3,0,0,0,5,0.021062431208718646,0.4,0.0,0.6,0.0,0.0,0.0,0.7220721501686035,a
284,luhan,1,1,1,0,0,0,0,0,1,-0.23203344998246828,1.0,0.0,0.0,0.0,0.0,0.0,0.9999826432103254,g
285,bulgaria,1,1,1,0,0,0,0,0,1,-0.23203344998246828,1.0,0.0,0.0,0.0,0.0,0.0,0.9999826432103254,g
286,white power gang,1,3,0,1,0,0,0,0,1,-0.23203344998246828,0.0,1.0,0.0,0.0,0.0,0.0,0.0035341814793680235,b
287,bulgarian,1,1,1,0,0,0,0,0,1,-0.23203344998246828,1.0,0.0,0.0,0.0,0.0,0.0,0.9999826432103254,g
288,spain,1,1,1,0,4,1,0,0,6,0.08433640150651538,0.16666666666666666,0.0,0.6666666666666666,0.16666666666666666,0.0,0.0,0.42179179800825384,a
289,titanium,1,1,2,1,0,0,1,0,4,-0.042211539089078084,0.5,0.25,0.0,0.0,0.25,0.0,0.8432800157904198,g
290,ron,1,1,1,0,0,0,0,0,1,-0.23203344998246828,1.0,0.0,0.0,0.0,0.0,0.0,0.9999826432103254,g
291,croatia,1,1,2,0,1,1,0,0,4,-0.042211539089078084,0.5,0.0,0.25,0.25,0.0,0.0,0.9867416707726383,g
292,martian,1,1,1,0,0,0,0,0,1,-0.23203344998246828,1.0,0.0,0.0,0.0,0.0,0.0,0.9999826432103254,g
293,iolo,1,1,1,0,0,0,0,0,1,-0.23203344998246828,1.0,0.0,0.0,0.0,0.0,0.0,0.9999826432103254,g
294,bucks,1,1,1,0,0,0,0,0,1,-0.23203344998246828,1.0,0.0,0.0,0.0,0.0,0.0,0.9999826432103254,g
295,moldova,1,1,3,0,2,0,0,0,5,0.021062431208718646,0.6,0.0,0.4,0.0,0.0,0.0,0.9626284077625922,g
296,bosnia,1,1,1,0,0,0,0,0,1,-0.23203344998246828,1.0,0.0,0.0,0.0,0.0,0.0,0.9999826432103254,g
297,eurovision,1,1,9,0,2,1,3,0,15,0.6538021341866859,0.6,0.0,0.13333333333333333,0.06666666666666667,0.2,0.0,0.9746781012415484,g
298,svoboda,1,1,1,0,0,0,0,0,1,-0.23203344998246828,1.0,0.0,0.0,0.0,0.0,0.0,0.9999826432103254,g
299,lgbt,1,1,0,0,0,1,0,0,1,-0.23203344998246828,0.0,0.0,0.0,1.0,0.0,0.0,0.9805450835666127,g
300,tories,1,1,0,0,1,0,0,0,1,-0.23203344998246828,0.0,0.0,1.0,0.0,0.0,0.0,0.04912697568208058,b
301,romani,1,1,1,0,0,0,0,0,1,-0.23203344998246828,1.0,0.0,0.0,0.0,0.0,0.0,0.9999826432103254,g
302,real madrid,1,2,1,0,0,0,0,0,1,-0.23203344998246828,1.0,0.0,0.0,0.0,0.0,0.0,0.9999986849786077,g
303,arab,1,1,1,0,0,0,0,0,1,-0.23203344998246828,1.0,0.0,0.0,0.0,0.0,0.0,0.9999826432103254,g
304,tokio hotel,1,2,1,0,0,0,0,0,1,-0.23203344998246828,1.0,0.0,0.0,0.0,0.0,0.0,0.9999986849786077,g
305,child,1,1,3,0,0,0,2,0,5,0.021062431208718646,0.6,0.0,0.0,0.0,0.4,0.0,0.9151342422047002,g
306,australians,1,1,2,0,0,0,0,0,2,-0.16875947968467153,1.0,0.0,0.0,0.0,0.0,0.0,0.9999826432103254,g
307,ireland,1,1,3,0,1,0,1,0,5,0.021062431208718646,0.6,0.0,0.2,0.0,0.2,0.0,0.957371489393174,g
308,the netherlands,1,2,1,0,0,0,0,0,1,-0.23203344998246828,1.0,0.0,0.0,0.0,0.0,0.0,0.9999986849786077,g
309,disney soundtrack,1,2,0,1,0,0,0,0,1,-0.23203344998246828,0.0,1.0,0.0,0.0,0.0,0.0,0.002080584845306822,b
310,the cyprus,1,2,1,0,0,0,0,0,1,-0.23203344998246828,1.0,0.0,0.0,0.0,0.0,0.0,0.9999986849786077,g
311,middle east,1,2,2,0,0,0,0,0,2,-0.16875947968467153,1.0,0.0,0.0,0.0,0.0,0.0,0.9999986849786077,g
312,twilight,1,1,1,0,0,0,0,0,1,-0.23203344998246828,1.0,0.0,0.0,0.0,0.0,0.0,0.9999826432103254,g
313,brit,1,1,1,0,0,0,0,0,1,-0.23203344998246828,1.0,0.0,0.0,0.0,0.0,0.0,0.9999826432103254,g
314,europeans,1,1,4,0,0,0,0,0,4,-0.042211539089078084,1.0,0.0,0.0,0.0,0.0,0.0,0.9999826432103254,g
315,luisa,2,1,2,0,0,0,0,0,2,-0.16875947968467153,1.0,0.0,0.0,0.0,0.0,0.0,0.9999826432103254,g
316,israel europe,2,2,0,0,0,0,1,0,1,-0.23203344998246828,0.0,0.0,0.0,0.0,1.0,0.0,0.0027809879419128623,b
317,ronaldo,2,1,1,0,2,0,0,0,3,-0.10548550938687482,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0.0,0.5442126526224854,a
318,cnn colluded,2,2,0,2,0,0,0,0,2,-0.16875947968467153,0.0,1.0,0.0,0.0,0.0,0.0,0.002080584845306822,b
319,north cork,2,2,1,0,0,0,0,0,1,-0.23203344998246828,1.0,0.0,0.0,0.0,0.0,0.0,0.9999986849786077,g
320,dreamworks,2,1,1,0,0,0,0,0,1,-0.23203344998246828,1.0,0.0,0.0,0.0,0.0,0.0,0.9999826432103254,g
321,brits,2,1,0,0,0,1,0,0,1,-0.23203344998246828,0.0,0.0,0.0,1.0,0.0,0.0,0.9805450835666127,g
322,wildfire,2,1,0,0,0,1,0,0,1,-0.23203344998246828,0.0,0.0,0.0,1.0,0.0,0.0,0.9805450835666127,g
323,spurs,2,1,2,0,0,0,0,0,2,-0.16875947968467153,1.0,0.0,0.0,0.0,0.0,0.0,0.9999826432103254,g
324,mccanns,2,1,1,0,0,0,0,0,1,-0.23203344998246828,1.0,0.0,0.0,0.0,0.0,0.0,0.9999826432103254,g
325,poland,2,1,2,0,1,0,0,0,3,-0.10548550938687482,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,0.9807803581600414,g
326,australian,2,1,7,0,0,0,0,0,7,0.1476103718043121,1.0,0.0,0.0,0.0,0.0,0.0,0.9999826432103254,g
327,pastor jerry,2,2,1,0,0,0,0,0,1,-0.23203344998246828,1.0,0.0,0.0,0.0,0.0,0.0,0.9999986849786077,g
328,vova,2,1,1,0,0,0,0,0,1,-0.23203344998246828,1.0,0.0,0.0,0.0,0.0,0.0,0.9999826432103254,g
329,mother russia,2,2,1,0,0,0,0,0,1,-0.23203344998246828,1.0,0.0,0.0,0.0,0.0,0.0,0.9999986849786077,g
330,training isil,2,2,2,0,0,0,0,0,2,-0.16875947968467153,1.0,0.0,0.0,0.0,0.0,0.0,0.9999986849786077,g
331,limousine,2,1,2,0,0,0,0,0,2,-0.16875947968467153,1.0,0.0,0.0,0.0,0.0,0.0,0.9999826432103254,g
332,the uk,2,2,1,6,0,0,0,0,7,0.1476103718043121,0.14285714285714285,0.8571428571428571,0.0,0.0,0.0,0.0,0.012065297177029853,b
