,candidate,batch,length,cap,substring-cap,s-o-sCap,all-cap,non-cap,non-discriminative,cumulative,Z_ScoreUnweighted,normalized_cap,normalized_capnormalized_substring-cap,normalized_s-o-sCap,normalized_all-cap,normalized_non-cap,normalized_non-discriminative,probability,status
204,congress,0,1,10,0,1,0,1,1,13,0.4910411344,0.7692307692,0,0.0769230769,0,0.0769230769,0.0769230769,0.9584546383,g
398,george soros,0,2,6,0,0,0,0,2,8,0.1629601542,0.75,0,0,0,0,0.25,0.9558588195,g
1023,salvador sobral,0,2,3,0,0,0,0,1,4,-0.0995046301,0.75,0,0,0,0,0.25,0.9558588195,g
1069,slow hands,0,2,6,0,0,0,0,2,8,0.1629601542,0.75,0,0,0,0,0.25,0.9558588195,g
1071,rodriguez,0,1,3,0,2,0,0,0,5,-0.033888434,0.6,0,0.4,0,0,0,0.9537524838,g
20,brexit,0,1,2,0,0,0,0,1,3,-0.1651208261,0.6666666667,0,0,0,0,0.3333333333,0.9527850789,g
684,muslim,0,1,2,0,0,0,0,1,3,-0.1651208261,0.6666666667,0,0,0,0,0.3333333333,0.9527850789,g
843,africa,0,1,2,0,0,0,0,1,3,-0.1651208261,0.6666666667,0,0,0,0,0.3333333333,0.9527850789,g
1111,america,0,1,17,0,4,0,1,4,26,1.3440516832,0.6538461538,0,0.1538461538,0,0.0384615385,0.1538461538,0.9472086357,g
76,ireland,0,1,3,0,1,0,0,1,5,-0.033888434,0.6,0,0.2,0,0,0.2,0.9469829521,g
301,ukrainian,0,1,3,0,1,0,0,1,5,-0.033888434,0.6,0,0.2,0,0,0.2,0.9469829521,g
908,moldova,0,1,3,0,1,0,0,1,5,-0.033888434,0.6,0,0.2,0,0,0.2,0.9469829521,g
205,aca,0,1,0,0,0,4,0,0,4,-0.0995046301,0,0,0,1,0,0,0.9424807849,g
234,hq,0,1,0,0,0,3,0,0,3,-0.1651208261,0,0,0,1,0,0,0.9424807849,g
254,ahca,0,1,0,0,0,5,0,0,5,-0.033888434,0,0,0,1,0,0,0.9424807849,g
291,dt,0,1,0,0,0,3,0,0,3,-0.1651208261,0,0,0,1,0,0,0.9424807849,g
337,cbo,0,1,0,0,0,6,0,0,6,0.031727762,0,0,0,1,0,0,0.9424807849,g
626,poc,0,1,0,0,0,4,0,0,4,-0.0995046301,0,0,0,1,0,0,0.9424807849,g
658,djt,0,1,0,0,0,3,0,0,3,-0.1651208261,0,0,0,1,0,0,0.9424807849,g
710,mlk,0,1,0,0,0,6,0,0,6,0.031727762,0,0,0,1,0,0,0.9424807849,g
728,tko,0,1,0,0,0,5,0,0,5,-0.033888434,0,0,0,1,0,0,0.9424807849,g
868,dnc,0,1,0,0,0,3,0,0,3,-0.1651208261,0,0,0,1,0,0,0.9424807849,g
1034,mma,0,1,0,0,0,5,0,0,5,-0.033888434,0,0,0,1,0,0,0.9424807849,g
1001,portugal,0,1,19,0,9,0,0,6,34,1.8689812516,0.5588235294,0,0.2647058824,0,0,0.1764705882,0.9393884718,g
565,frankie,0,1,11,0,6,0,0,3,20,0.9503545068,0.55,0,0.3,0,0,0.15,0.9385627629,g
723,senate,0,1,15,0,0,0,3,1,19,0.8847383108,0.7894736842,0,0,0,0.1578947368,0.0526315789,0.9379609909,g
331,fisa,0,1,1,0,0,11,0,1,13,0.4910411344,0.0769230769,0,0,0.8461538462,0,0.0769230769,0.9377091371,g
379,demian,0,1,3,0,0,0,0,2,5,-0.033888434,0.6,0,0,0,0,0.4,0.9363607716,g
19,african americans,0,2,2,0,0,0,0,1,3,-0.1651208261,0.6666666667,0,0,0,0,0.3333333333,0.9363520626,g
279,liberty university,0,2,2,0,0,0,0,1,3,-0.1651208261,0.6666666667,0,0,0,0,0.3333333333,0.9363520626,g
340,holocaust centers,0,2,2,0,0,0,0,1,3,-0.1651208261,0.6666666667,0,0,0,0,0.3333333333,0.9363520626,g
343,white house,0,2,2,0,0,0,0,1,3,-0.1651208261,0.6666666667,0,0,0,0,0.3333333333,0.9363520626,g
771,fox news,0,2,2,0,0,0,0,1,3,-0.1651208261,0.6666666667,0,0,0,0,0.3333333333,0.9363520626,g
1045,chris hayes,0,2,2,0,0,0,0,1,3,-0.1651208261,0.6666666667,0,0,0,0,0.3333333333,0.9363520626,g
83,on the loose,0,3,9,0,0,0,0,2,11,0.3598087423,0.8181818182,0,0,0,0,0.1818181818,0.935588618,g
201,fbi,0,1,5,0,0,125,1,7,138,8.6930656415,0.0362318841,0,0,0.9057971014,0.0072463768,0.0507246377,0.9347731598,g
548,germany,0,1,2,0,2,0,0,0,4,-0.0995046301,0.5,0,0.5,0,0,0,0.9322985221,g
941,alessia,0,1,2,0,2,0,0,0,4,-0.0995046301,0.5,0,0.5,0,0,0,0.9322985221,g
960,obamacare,0,1,20,0,2,0,3,4,29,1.5409002713,0.6896551724,0,0.0689655172,0,0.1034482759,0.1379310345,0.9322835619,g
1104,scarface,0,1,12,0,1,0,2,2,17,0.7535059187,0.7058823529,0,0.0588235294,0,0.1176470588,0.1176470588,0.9314955074,g
1109,obama,0,1,15,0,3,0,1,6,25,1.2784354871,0.6,0,0.12,0,0.04,0.24,0.9305020993,g
860,edgar,0,1,8,0,5,0,0,3,16,0.6878897226,0.5,0,0.3125,0,0,0.1875,0.9239238373,g
828,prince,0,1,5,0,0,1,1,1,8,0.1629601542,0.625,0,0,0.125,0.125,0.125,0.923259763,g
127,comey,0,1,6,0,3,0,0,3,12,0.4254249384,0.5,0,0.25,0,0,0.25,0.9202690952,g
163,romania,0,1,2,0,1,0,0,1,4,-0.0995046301,0.5,0,0.25,0,0,0.25,0.9202690952,g
390,salvador,0,1,4,0,2,0,0,2,8,0.1629601542,0.5,0,0.25,0,0,0.25,0.9202690952,g
712,croatia,0,1,2,0,1,0,0,1,4,-0.0995046301,0.5,0,0.25,0,0,0.25,0.9202690952,g
67,masvidal,0,1,39,0,31,0,3,2,75,4.55924529,0.52,0,0.4133333333,0,0.04,0.0266666667,0.9199694655,g
116,linkin park,0,2,20,2,0,0,2,5,29,1.5409002713,0.6896551724,0.0689655172,0,0,0.0689655172,0.1724137931,0.9187444057,g
1054,gop,0,1,1,0,0,24,0,5,30,1.6065164674,0.0333333333,0,0,0.8,0,0.1666666667,0.9161473505,g
629,wango tango,0,2,3,0,0,0,0,2,5,-0.033888434,0.6,0,0,0,0,0.4,0.9146740169,g
611,carter,0,1,3,0,1,0,0,2,6,0.031727762,0.5,0,0.1666666667,0,0,0.3333333333,0.9146713471,g
906,msm,0,1,0,0,0,5,0,1,6,0.031727762,0,0,0,0.8333333333,0,0.1666666667,0.9121983335,g
1012,usa,0,1,0,0,0,5,0,1,6,0.031727762,0,0,0,0.8333333333,0,0.1666666667,0.9121983335,g
275,news of fisa warrant,0,4,3,0,0,0,0,0,3,-0.1651208261,1,0,0,0,0,0,0.9116907289,g
1143,ufc,0,1,0,0,0,13,1,0,14,0.5566573305,0,0,0,0.9285714286,0.0714285714,0,0.9038611281,g
397,sean spicer,0,2,8,0,0,0,0,6,14,0.5566573305,0.5714285714,0,0,0,0,0.4285714286,0.9033515273,g
388,boom,0,1,2,0,0,0,0,2,4,-0.0995046301,0.5,0,0,0,0,0.5,0.9008323867,g
1047,democrats,0,1,8,0,6,0,1,1,16,0.6878897226,0.5,0,0.375,0,0.0625,0.0625,0.8997654808,g
118,united,0,1,3,0,2,0,0,2,7,0.0973439581,0.4285714286,0,0.2857142857,0,0,0.2857142857,0.8935887208,g
573,ufc 211,0,2,0,0,0,3,0,0,3,-0.1651208261,0,0,0,1,0,0,0.8924649533,g
403,wh,0,1,0,0,0,3,0,1,4,-0.0995046301,0,0,0,0.75,0,0.25,0.8905188328,g
606,eurovision,0,1,5,0,2,0,1,1,9,0.2285763502,0.5555555556,0,0.2222222222,0,0.1111111111,0.1111111111,0.8880449498,g
594,page,0,1,15,0,1,1,4,3,24,1.2128192911,0.625,0,0.0416666667,0.0416666667,0.1666666667,0.125,0.8863302492,g
325,donald,0,1,3,0,0,0,1,0,4,-0.0995046301,0.75,0,0,0,0.25,0,0.8824602012,g
353,stipe,0,1,3,0,0,0,1,0,4,-0.0995046301,0.75,0,0,0,0.25,0,0.8824602012,g
556,snapchat,0,1,9,0,0,0,3,0,12,0.4254249384,0.75,0,0,0,0.25,0,0.8824602012,g
115,spicer,0,1,5,0,4,0,1,0,10,0.2941925463,0.5,0,0.4,0,0.1,0,0.8806631607,g
346,ronaldo,0,1,1,0,2,0,0,0,3,-0.1651208261,0.3333333333,0,0.6666666667,0,0,0,0.8737806702,g
506,britain,0,1,1,0,2,0,0,0,3,-0.1651208261,0.3333333333,0,0.6666666667,0,0,0,0.8737806702,g
878,frankieedgar,0,1,1,0,2,0,0,0,3,-0.1651208261,0.3333333333,0,0.6666666667,0,0,0,0.8737806702,g
795,liam payne,0,2,2,0,0,0,0,2,4,-0.0995046301,0.5,0,0,0,0,0.5,0.8687807279,g
1035,ppv,0,1,0,0,0,2,0,1,3,-0.1651208261,0,0,0,0.6666666667,0,0.3333333333,0.8633866237,g
688,hrc,0,1,1,0,0,3,0,3,7,0.0973439581,0.1428571429,0,0,0.4285714286,0,0.4285714286,0.8550713205,g
1117,rep,0,1,4,0,0,0,1,2,7,0.0973439581,0.5714285714,0,0,0,0.1428571429,0.2857142857,0.8550169371,g
1085,europe,0,1,13,2,1,0,3,6,25,1.2784354871,0.52,0.08,0.04,0,0.12,0.24,0.8436573825,g
1059,scared to be lonely,0,4,3,1,0,0,0,0,4,-0.0995046301,0.75,0.25,0,0,0,0,0.8433264465,g
1120,niall,0,1,24,0,36,0,0,18,78,4.7560938781,0.3076923077,0,0.4615384615,0,0,0.2307692308,0.8422976058,g
1128,hillary clinton,0,2,3,0,0,0,0,4,7,0.0973439581,0.4285714286,0,0,0,0,0.5714285714,0.8241908425,g
711,niam,0,1,3,0,1,0,0,5,9,0.2285763502,0.3333333333,0,0.1111111111,0,0,0.5555555556,0.8181125328,g
498,bjj,0,1,0,0,0,5,1,0,6,0.031727762,0,0,0,0.8333333333,0.1666666667,0,0.811163129,g
259,holocaust,0,1,1,0,0,0,0,2,3,-0.1651208261,0.3333333333,0,0,0,0,0.6666666667,0.8021484485,g
292,greece,0,1,1,0,0,0,0,2,3,-0.1651208261,0.3333333333,0,0,0,0,0.6666666667,0.8021484485,g
