,candidate,batch,length,cap,substring-cap,s-o-sCap,all-cap,non-cap,non-discriminative,cumulative,Z_ScoreUnweighted,normalized_cap,normalized_capnormalized_substring-cap,normalized_s-o-sCap,normalized_all-cap,normalized_non-cap,normalized_non-discriminative,probability,status
0,channel,0,1,1,0,0,0,4,0,5,-0.09950952544717852,0.2,0.0,0.0,0.0,0.8,0.0,0.009994483726439232,b
1,andy kaufman,0,2,1,0,0,0,0,0,1,-0.13364720003569303,1.0,0.0,0.0,0.0,0.0,0.0,0.9868960201350453,g
2,mitch,0,1,1,0,0,0,0,0,1,-0.13364720003569303,1.0,0.0,0.0,0.0,0.0,0.0,0.9906301979196825,g
3,tfw alex jones,0,3,2,2,0,0,0,0,4,-0.10804394409430715,0.5,0.5,0.0,0.0,0.0,0.0,0.7404565693332515,a
4,direct,0,1,0,0,1,1,6,0,8,-0.07390626950579264,0.0,0.0,0.125,0.125,0.75,0.0,0.007884176412038238,b
5,washington┬ápublish,0,1,1,0,0,0,0,0,1,-0.13364720003569303,1.0,0.0,0.0,0.0,0.0,0.0,0.9906301979196825,g
6,paul warren,0,2,1,0,0,0,0,0,1,-0.13364720003569303,1.0,0.0,0.0,0.0,0.0,0.0,0.9868960201350453,g
7,read,0,1,14,0,35,3,213,26,291,2.3413342076316086,0.048109965635738834,0.0,0.12027491408934708,0.010309278350515464,0.7319587628865979,0.08934707903780069,0.007656303148416062,b
8,tppr blog weapons,0,3,1,0,0,0,0,0,1,-0.13364720003569303,1.0,0.0,0.0,0.0,0.0,0.0,0.9665400399495382,g
9,ww1,0,1,0,0,0,4,3,1,8,-0.07390626950579264,0.0,0.0,0.0,0.5,0.375,0.125,0.22575221000047538,b
10,flag,0,1,3,0,0,0,15,1,19,0.01997233561262224,0.15789473684210525,0.0,0.0,0.0,0.7894736842105263,0.05263157894736842,0.008497959201887447,b
11,one with a brain,0,4,1,0,0,0,0,0,1,-0.13364720003569303,1.0,0.0,0.0,0.0,0.0,0.0,0.9079199785833599,g
12,bentley,0,1,1,0,1,0,0,0,2,-0.12511278138856438,0.5,0.0,0.5,0.0,0.0,0.0,0.9317587859250874,g
13,fisa warrant on page,0,4,1,0,0,0,0,0,1,-0.13364720003569303,1.0,0.0,0.0,0.0,0.0,0.0,0.9079199785833599,g
14,lied in senate,0,3,1,0,0,0,0,0,1,-0.13364720003569303,1.0,0.0,0.0,0.0,0.0,0.0,0.9665400399495382,g
15,kal penn,0,2,2,0,0,0,0,0,2,-0.12511278138856438,1.0,0.0,0.0,0.0,0.0,0.0,0.9868960201350453,g
16,search,0,1,1,0,1,0,6,0,8,-0.07390626950579264,0.125,0.0,0.125,0.0,0.75,0.0,0.009953848819610638,b
17,lawrence o'donnell,0,2,1,0,0,0,0,1,2,-0.12511278138856438,0.5,0.0,0.0,0.0,0.0,0.5,0.8564878833749431,g
18,retweeted cnn breaking news,0,4,1,0,0,0,0,0,1,-0.13364720003569303,1.0,0.0,0.0,0.0,0.0,0.0,0.9079199785833599,g
19,twist america,0,2,1,0,0,0,0,0,1,-0.13364720003569303,1.0,0.0,0.0,0.0,0.0,0.0,0.9868960201350453,g
20,leroy jenkins,0,2,9,0,0,1,0,0,10,-0.05683743221153539,0.9,0.0,0.0,0.1,0.0,0.0,0.9839857648806621,g
21,retweeted the hill,0,3,1,0,0,0,0,0,1,-0.13364720003569303,1.0,0.0,0.0,0.0,0.0,0.0,0.9665400399495382,g
22,clown in chief,0,3,1,0,0,0,0,0,1,-0.13364720003569303,1.0,0.0,0.0,0.0,0.0,0.0,0.9665400399495382,g
23,world series of poker,0,4,1,0,0,0,0,0,1,-0.13364720003569303,1.0,0.0,0.0,0.0,0.0,0.0,0.9079199785833599,g
24,kidding us,0,2,0,0,0,1,1,0,2,-0.12511278138856438,0.0,0.0,0.0,0.5,0.5,0.0,0.07652939934138202,b
25,tbh eric trump,0,3,1,0,0,0,0,0,1,-0.13364720003569303,1.0,0.0,0.0,0.0,0.0,0.0,0.9665400399495382,g
26,buzzfeed news,0,2,2,0,0,0,0,0,2,-0.12511278138856438,1.0,0.0,0.0,0.0,0.0,0.0,0.9868960201350453,g
27,mcmaster,0,1,2,0,0,0,0,5,7,-0.08244068815292127,0.2857142857142857,0.0,0.0,0.0,0.0,0.7142857142857143,0.726527807218185,a
28,clay adler,0,2,1,0,0,0,0,0,1,-0.13364720003569303,1.0,0.0,0.0,0.0,0.0,0.0,0.9868960201350453,g
29,gen,0,1,5,0,0,0,0,1,6,-0.09097510680004989,0.8333333333333334,0.0,0.0,0.0,0.0,0.16666666666666666,0.9801164146071384,g
30,pleasing trump,0,2,1,0,0,0,0,0,1,-0.13364720003569303,1.0,0.0,0.0,0.0,0.0,0.0,0.9868960201350453,g
31,order of friendship,0,3,1,0,0,0,1,0,2,-0.12511278138856438,0.5,0.0,0.0,0.0,0.5,0.0,0.25603832041871694,b
32,andrews,0,1,1,0,0,0,0,1,2,-0.12511278138856438,0.5,0.0,0.0,0.0,0.0,0.5,0.895097124595904,g
33,executive branch of the us gov't,0,6,1,0,0,0,0,0,1,-0.13364720003569303,1.0,0.0,0.0,0.0,0.0,0.0,0.6853417221082837,a
34,far right commentators,0,3,1,0,0,0,0,0,1,-0.13364720003569303,1.0,0.0,0.0,0.0,0.0,0.0,0.9665400399495382,g
35,sad us,0,2,1,0,0,0,0,0,1,-0.13364720003569303,1.0,0.0,0.0,0.0,0.0,0.0,0.9868960201350453,g
36,mozart,0,1,1,0,0,0,0,0,1,-0.13364720003569303,1.0,0.0,0.0,0.0,0.0,0.0,0.9906301979196825,g
37,eric trump says ivanka trump,0,5,2,6,0,0,0,0,8,-0.07390626950579264,0.25,0.75,0.0,0.0,0.0,0.0,0.5261896852007865,a
38,nancy pelosi calls on trump,0,5,1,0,0,0,0,1,2,-0.12511278138856438,0.5,0.0,0.0,0.0,0.0,0.5,0.665755594550021,a
39,influenced by ivankaγçös,0,3,6,0,0,0,0,0,6,-0.09097510680004989,1.0,0.0,0.0,0.0,0.0,0.0,0.9665400399495382,g
40,aushmidtz,0,1,1,0,0,0,0,0,1,-0.13364720003569303,1.0,0.0,0.0,0.0,0.0,0.0,0.9906301979196825,g
41,alex batshit crazy jones,0,4,1,0,0,0,0,0,1,-0.13364720003569303,1.0,0.0,0.0,0.0,0.0,0.0,0.9079199785833599,g
42,jonze,0,1,1,0,0,0,0,0,1,-0.13364720003569303,1.0,0.0,0.0,0.0,0.0,0.0,0.9906301979196825,g
43,mother theresa,0,2,1,0,0,0,0,0,1,-0.13364720003569303,1.0,0.0,0.0,0.0,0.0,0.0,0.9868960201350453,g
44,shining stars,0,2,1,0,0,0,0,0,1,-0.13364720003569303,1.0,0.0,0.0,0.0,0.0,0.0,0.9868960201350453,g
45,payne,0,1,1,0,0,0,0,0,1,-0.13364720003569303,1.0,0.0,0.0,0.0,0.0,0.0,0.9906301979196825,g
46,trump tower,0,2,7,1,0,0,0,0,8,-0.07390626950579264,0.875,0.125,0.0,0.0,0.0,0.0,0.9759357989704386,g
47,blackmail,0,1,1,0,0,0,3,1,5,-0.09950952544717852,0.2,0.0,0.0,0.0,0.6,0.2,0.03371445014557777,b
48,complaint,0,1,1,0,0,0,3,0,4,-0.10804394409430715,0.25,0.0,0.0,0.0,0.75,0.0,0.017501352208766273,b
49,steve miller,0,2,1,0,0,0,0,0,1,-0.13364720003569303,1.0,0.0,0.0,0.0,0.0,0.0,0.9868960201350453,g
50,jenna,0,1,1,0,0,0,0,0,1,-0.13364720003569303,1.0,0.0,0.0,0.0,0.0,0.0,0.9906301979196825,g
51,andy,0,1,1,0,0,0,0,2,3,-0.11657836274143576,0.3333333333333333,0.0,0.0,0.0,0.0,0.6666666666666666,0.77425880398574,g
52,ivanka chompers,0,2,1,0,0,0,0,0,1,-0.13364720003569303,1.0,0.0,0.0,0.0,0.0,0.0,0.9868960201350453,g
53,indicted russian,0,2,1,0,0,0,0,0,1,-0.13364720003569303,1.0,0.0,0.0,0.0,0.0,0.0,0.9868960201350453,g
54,frick,0,1,1,0,0,0,0,0,1,-0.13364720003569303,1.0,0.0,0.0,0.0,0.0,0.0,0.9906301979196825,g
55,justify trumpγçös actions,0,3,1,0,0,0,0,0,1,-0.13364720003569303,1.0,0.0,0.0,0.0,0.0,0.0,0.9665400399495382,g
56,five who came back,0,4,1,0,0,0,0,0,1,-0.13364720003569303,1.0,0.0,0.0,0.0,0.0,0.0,0.9079199785833599,g
57,feathered,0,1,1,0,0,0,0,6,7,-0.08244068815292127,0.14285714285714285,0.0,0.0,0.0,0.0,0.8571428571428571,0.5591024930242776,a
58,us2,0,1,0,0,0,1,0,0,1,-0.13364720003569303,0.0,0.0,0.0,1.0,0.0,0.0,0.9432377892256483,g
59,polish death camps,0,3,0,0,0,1,0,2,3,-0.11657836274143576,0.0,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.4564388564709661,a
60,live look at snl,0,4,1,0,0,0,0,0,1,-0.13364720003569303,1.0,0.0,0.0,0.0,0.0,0.0,0.9079199785833599,g
61,alt fact world of trump,0,5,1,0,0,0,0,0,1,-0.13364720003569303,1.0,0.0,0.0,0.0,0.0,0.0,0.8006235605853713,g
62,coming,0,1,4,0,7,1,125,4,141,1.0611714105623145,0.028368794326241134,0.0,0.04964539007092199,0.0070921985815602835,0.8865248226950354,0.028368794326241134,0.0027276632644002425,b
63,natalia,0,1,1,0,0,0,0,0,1,-0.13364720003569303,1.0,0.0,0.0,0.0,0.0,0.0,0.9906301979196825,g
64,native americans,0,2,2,1,0,0,0,0,3,-0.11657836274143576,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.9276202732965528,g
65,baby girl,0,2,1,0,0,0,0,0,1,-0.13364720003569303,1.0,0.0,0.0,0.0,0.0,0.0,0.9868960201350453,g
66,cye,0,1,0,0,0,1,0,0,1,-0.13364720003569303,0.0,0.0,0.0,1.0,0.0,0.0,0.9432377892256483,g
67,broadway,0,1,1,0,0,0,0,0,1,-0.13364720003569303,1.0,0.0,0.0,0.0,0.0,0.0,0.9906301979196825,g
68,scumbag spicer,0,2,1,0,0,0,0,0,1,-0.13364720003569303,1.0,0.0,0.0,0.0,0.0,0.0,0.9868960201350453,g
69,tv,0,1,2,0,0,41,11,2,56,0.3357458255563813,0.03571428571428571,0.0,0.0,0.7321428571428571,0.19642857142857142,0.03571428571428571,0.7187442512870085,a
70,xiγçös,0,1,1,0,0,0,0,0,1,-0.13364720003569303,1.0,0.0,0.0,0.0,0.0,0.0,0.9906301979196825,g
71,pr disasters,0,2,0,5,0,1,0,0,6,-0.09097510680004989,0.0,0.8333333333333334,0.0,0.16666666666666666,0.0,0.0,0.3190108896046036,b
72,wapo carter page,0,3,1,0,0,0,0,0,1,-0.13364720003569303,1.0,0.0,0.0,0.0,0.0,0.0,0.9665400399495382,g
73,gonna,0,1,2,0,4,0,127,5,138,1.0355681546209285,0.014492753623188406,0.0,0.028985507246376812,0.0,0.9202898550724637,0.036231884057971016,0.0020618746406695595,b
74,seinfeld,0,1,2,0,0,0,0,1,3,-0.11657836274143576,0.6666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,0.9545996348234705,g
75,moms,0,1,1,0,0,0,1,0,2,-0.12511278138856438,0.5,0.0,0.0,0.0,0.5,0.0,0.25401199213344544,b
76,sean spice,0,2,2,0,0,0,0,1,3,-0.11657836274143576,0.6666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,0.9363556368370352,g
77,best political cartoon,0,3,1,0,0,0,0,0,1,-0.13364720003569303,1.0,0.0,0.0,0.0,0.0,0.0,0.9665400399495382,g
78,screw,0,1,1,0,1,0,27,9,38,0.18212628990806612,0.02631578947368421,0.0,0.02631578947368421,0.0,0.7105263157894737,0.23684210526315788,0.007167390089604608,b
79,use gas,0,2,3,2,0,1,78,1,85,0.5832439663231115,0.03529411764705882,0.023529411764705882,0.0,0.011764705882352941,0.9176470588235294,0.011764705882352941,0.002049689195671563,b
80,performance the wh,0,3,1,0,0,0,0,0,1,-0.13364720003569303,1.0,0.0,0.0,0.0,0.0,0.0,0.9665400399495382,g
81,jew in america,0,3,1,0,0,0,0,0,1,-0.13364720003569303,1.0,0.0,0.0,0.0,0.0,0.0,0.9665400399495382,g
82,bannon trump pence,0,3,1,0,0,0,0,0,1,-0.13364720003569303,1.0,0.0,0.0,0.0,0.0,0.0,0.9665400399495382,g
83,snicket,0,1,1,0,0,0,0,0,1,-0.13364720003569303,1.0,0.0,0.0,0.0,0.0,0.0,0.9906301979196825,g
84,replacing sean spicer,0,3,1,1,0,0,0,0,2,-0.12511278138856438,0.5,0.5,0.0,0.0,0.0,0.0,0.7404565693332515,a
85,new sean spicer,0,3,1,0,0,0,0,0,1,-0.13364720003569303,1.0,0.0,0.0,0.0,0.0,0.0,0.9665400399495382,g
86,shitlered,0,1,1,0,0,0,0,0,1,-0.13364720003569303,1.0,0.0,0.0,0.0,0.0,0.0,0.9906301979196825,g
87,mayo bout,0,2,1,0,0,0,0,0,1,-0.13364720003569303,1.0,0.0,0.0,0.0,0.0,0.0,0.9868960201350453,g
88,sean spicer white house,0,4,3,0,0,0,0,0,3,-0.11657836274143576,1.0,0.0,0.0,0.0,0.0,0.0,0.9079199785833599,g
89,jcc,0,1,0,0,0,1,0,0,1,-0.13364720003569303,0.0,0.0,0.0,1.0,0.0,0.0,0.9432377892256483,g
90,tough,0,1,1,0,5,0,57,0,63,0.3954867560862817,0.015873015873015872,0.0,0.07936507936507936,0.0,0.9047619047619048,0.0,0.0023377934799739372,b
91,washpo,0,1,1,0,1,0,0,0,2,-0.12511278138856438,0.5,0.0,0.5,0.0,0.0,0.0,0.9317587859250874,g
92,vankie,0,1,1,0,0,0,0,0,1,-0.13364720003569303,1.0,0.0,0.0,0.0,0.0,0.0,0.9906301979196825,g
93,a gaffe to remember,0,4,1,0,0,0,0,0,1,-0.13364720003569303,1.0,0.0,0.0,0.0,0.0,0.0,0.9079199785833599,g
94,europe,0,1,13,0,0,0,0,2,15,-0.014165338975892264,0.8666666666666667,0.0,0.0,0.0,0.0,0.13333333333333333,0.9830219961927829,g
95,back,0,1,11,0,8,1,296,29,345,2.8021928145765544,0.03188405797101449,0.0,0.02318840579710145,0.002898550724637681,0.8579710144927536,0.08405797101449275,0.0031384368941181303,b
96,mentioning hitler,0,2,1,0,0,0,0,0,1,-0.13364720003569303,1.0,0.0,0.0,0.0,0.0,0.0,0.9868960201350453,g
97,seth rogen,0,2,1,0,0,0,0,0,1,-0.13364720003569303,1.0,0.0,0.0,0.0,0.0,0.0,0.9868960201350453,g
98,proof trump,0,2,1,0,0,0,0,1,2,-0.12511278138856438,0.5,0.0,0.0,0.0,0.0,0.5,0.8564878833749431,g
99,dhs,0,1,0,0,0,2,0,0,2,-0.12511278138856438,0.0,0.0,0.0,1.0,0.0,0.0,0.9432377892256483,g
100,cash,0,1,1,0,1,0,13,0,15,-0.014165338975892264,0.06666666666666667,0.0,0.06666666666666667,0.0,0.8666666666666667,0.0,0.0036370962205183807,b
101,jimmy carter,0,2,3,0,0,0,0,0,3,-0.11657836274143576,1.0,0.0,0.0,0.0,0.0,0.0,0.9868960201350453,g
102,voice of reason,0,3,0,0,0,1,11,1,13,-0.031234176270149513,0.0,0.0,0.0,0.07692307692307693,0.8461538461538461,0.07692307692307693,0.01009133934163887,b
103,30k,0,1,0,0,0,2,0,0,2,-0.12511278138856438,0.0,0.0,0.0,1.0,0.0,0.0,0.9432377892256483,g
104,sean spicer 2017,0,3,0,1,0,0,0,0,1,-0.13364720003569303,0.0,1.0,0.0,0.0,0.0,0.0,0.21662550080985302,b
105,induced,0,1,1,0,0,0,1,1,3,-0.11657836274143576,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.2882602887226268,b
106,trump world,0,2,1,0,0,0,0,0,1,-0.13364720003569303,1.0,0.0,0.0,0.0,0.0,0.0,0.9868960201350453,g
107,bobby,0,1,1,0,0,0,0,0,1,-0.13364720003569303,1.0,0.0,0.0,0.0,0.0,0.0,0.9906301979196825,g
108,3 la croixs,0,3,0,1,0,0,0,0,1,-0.13364720003569303,0.0,1.0,0.0,0.0,0.0,0.0,0.21662550080985302,b
109,boil an egg,0,3,1,0,0,0,0,0,1,-0.13364720003569303,1.0,0.0,0.0,0.0,0.0,0.0,0.9665400399495382,g
110,chill,0,1,1,0,0,0,8,1,10,-0.05683743221153539,0.1,0.0,0.0,0.0,0.8,0.1,0.005945347224535128,b
111,febreeze,0,1,1,0,0,0,0,0,1,-0.13364720003569303,1.0,0.0,0.0,0.0,0.0,0.0,0.9906301979196825,g
112,ritz carlton,0,2,1,0,0,0,0,0,1,-0.13364720003569303,1.0,0.0,0.0,0.0,0.0,0.0,0.9868960201350453,g
113,inflating,0,1,1,0,0,0,0,0,1,-0.13364720003569303,1.0,0.0,0.0,0.0,0.0,0.0,0.9906301979196825,g
114,cioran,0,1,1,0,0,0,0,0,1,-0.13364720003569303,1.0,0.0,0.0,0.0,0.0,0.0,0.9906301979196825,g
115,judy,0,1,1,0,0,0,0,0,1,-0.13364720003569303,1.0,0.0,0.0,0.0,0.0,0.0,0.9906301979196825,g
116,daily press,0,2,1,0,0,0,4,0,5,-0.09950952544717852,0.2,0.0,0.0,0.0,0.8,0.0,0.00847041320237828,b
117,admits,0,1,1,0,0,1,17,1,20,0.028506754259750862,0.05,0.0,0.0,0.05,0.85,0.05,0.004075684686252582,b
118,liberals in one place,0,4,1,0,0,0,0,0,1,-0.13364720003569303,1.0,0.0,0.0,0.0,0.0,0.0,0.9079199785833599,g
119,stone,0,1,2,0,0,0,4,0,6,-0.09097510680004989,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,0.0,0.045575116799207685,b
120,democratic congressional campaign committee,0,4,1,0,0,0,0,0,1,-0.13364720003569303,1.0,0.0,0.0,0.0,0.0,0.0,0.9079199785833599,g
121,says,0,1,2,0,8,0,407,31,448,3.681237935230803,0.004464285714285714,0.0,0.017857142857142856,0.0,0.9084821428571429,0.06919642857142858,0.0020754213735984157,b
122,crosstalking,0,1,1,0,0,0,0,0,1,-0.13364720003569303,1.0,0.0,0.0,0.0,0.0,0.0,0.9906301979196825,g
123,agriculture enrichment,0,2,1,0,0,0,0,0,1,-0.13364720003569303,1.0,0.0,0.0,0.0,0.0,0.0,0.9868960201350453,g
124,pipelines,0,1,1,0,0,0,0,0,1,-0.13364720003569303,1.0,0.0,0.0,0.0,0.0,0.0,0.9906301979196825,g
125,frederick douglass,0,2,6,0,0,0,0,1,7,-0.08244068815292127,0.8571428571428571,0.0,0.0,0.0,0.0,0.14285714285714285,0.9749888530584548,g
126,defended hitler in order,0,4,1,0,0,0,0,0,1,-0.13364720003569303,1.0,0.0,0.0,0.0,0.0,0.0,0.9079199785833599,g
127,us state department,0,3,1,0,0,0,0,0,1,-0.13364720003569303,1.0,0.0,0.0,0.0,0.0,0.0,0.9665400399495382,g
128,trump org,0,2,3,0,0,0,0,0,3,-0.11657836274143576,1.0,0.0,0.0,0.0,0.0,0.0,0.9868960201350453,g
129,carter page.fisa,0,2,1,0,0,0,0,0,1,-0.13364720003569303,1.0,0.0,0.0,0.0,0.0,0.0,0.9868960201350453,g
130,meet in moscow on weekend,0,5,3,0,0,0,0,0,3,-0.11657836274143576,1.0,0.0,0.0,0.0,0.0,0.0,0.8006235605853713,g
131,sean spicer wash trump,0,4,1,0,0,0,0,0,1,-0.13364720003569303,1.0,0.0,0.0,0.0,0.0,0.0,0.9079199785833599,g
132,trump urges china,0,3,1,1,0,0,0,0,2,-0.12511278138856438,0.5,0.5,0.0,0.0,0.0,0.0,0.7404565693332515,a
133,imposter syndrome,0,2,1,0,0,0,0,0,1,-0.13364720003569303,1.0,0.0,0.0,0.0,0.0,0.0,0.9868960201350453,g
134,fisc,0,1,0,0,0,1,0,1,2,-0.12511278138856438,0.0,0.0,0.0,0.5,0.0,0.5,0.7599672747571455,g
135,psa,0,1,0,0,0,5,0,0,5,-0.09950952544717852,0.0,0.0,0.0,1.0,0.0,0.0,0.9432377892256483,g
136,ca,0,1,0,0,0,4,1,1,6,-0.09097510680004989,0.0,0.0,0.0,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.671166765724838,a
137,old pics archive,0,3,1,0,0,0,0,0,1,-0.13364720003569303,1.0,0.0,0.0,0.0,0.0,0.0,0.9665400399495382,g
138,fall,0,1,2,0,2,0,70,5,79,0.5320374544403397,0.02531645569620253,0.0,0.02531645569620253,0.0,0.8860759493670886,0.06329113924050633,0.0025926479148388197,b
139,ignorant fool,0,2,1,1,0,0,2,0,4,-0.10804394409430715,0.25,0.25,0.0,0.0,0.5,0.0,0.06034520591690155,b
140,pepsi in the fight club,0,5,1,0,0,0,0,0,1,-0.13364720003569303,1.0,0.0,0.0,0.0,0.0,0.0,0.8006235605853713,g
141,moe,0,1,1,0,0,0,0,0,1,-0.13364720003569303,1.0,0.0,0.0,0.0,0.0,0.0,0.9906301979196825,g
142,putin trolls,0,2,4,0,0,0,0,0,4,-0.10804394409430715,1.0,0.0,0.0,0.0,0.0,0.0,0.9868960201350453,g
143,coded in nodejs,0,3,1,0,0,0,0,0,1,-0.13364720003569303,1.0,0.0,0.0,0.0,0.0,0.0,0.9665400399495382,g
144,rape survivor,0,2,1,0,0,0,0,0,1,-0.13364720003569303,1.0,0.0,0.0,0.0,0.0,0.0,0.9868960201350453,g
145,holocaust on passover,0,3,6,1,0,0,0,0,7,-0.08244068815292127,0.8571428571428571,0.14285714285714285,0.0,0.0,0.0,0.0,0.9406432711477277,g
146,republican,0,1,12,0,4,0,7,6,29,0.10531652208390849,0.41379310344827586,0.0,0.13793103448275862,0.0,0.2413793103448276,0.20689655172413793,0.5680142122115818,a
147,mad,0,1,0,0,0,2,44,2,48,0.2674704763793524,0.0,0.0,0.0,0.041666666666666664,0.9166666666666666,0.041666666666666664,0.00218438178095415,b
148,amid holocaust centers,0,3,1,0,0,0,0,0,1,-0.13364720003569303,1.0,0.0,0.0,0.0,0.0,0.0,0.9665400399495382,g
149,kindergarten press secretary,0,3,2,0,0,0,0,1,3,-0.11657836274143576,0.6666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,0.885211552778718,g
150,ivanka influenced syria strike decision,0,5,2,27,0,0,0,1,30,0.11385094073103712,0.06666666666666667,0.9,0.0,0.0,0.0,0.03333333333333333,0.45215045205531146,a
151,ds,0,1,1,0,0,0,0,0,1,-0.13364720003569303,1.0,0.0,0.0,0.0,0.0,0.0,0.9906301979196825,g
152,rhode island,0,2,4,0,0,0,0,1,5,-0.09950952544717852,0.8,0.0,0.0,0.0,0.0,0.2,0.9670816414187127,g
153,wicked,0,1,1,0,0,0,2,0,3,-0.11657836274143576,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,0.0,0.045575116799207685,b
154,big mouth,0,2,0,1,0,1,4,0,6,-0.09097510680004989,0.0,0.16666666666666666,0.0,0.16666666666666666,0.6666666666666666,0.0,0.010011058463346703,b
155,nobel piece prize,0,3,1,0,0,0,0,0,1,-0.13364720003569303,1.0,0.0,0.0,0.0,0.0,0.0,0.9665400399495382,g
156,freedom,0,1,0,0,1,1,11,0,13,-0.031234176270149513,0.0,0.0,0.07692307692307693,0.07692307692307693,0.8461538461538461,0.0,0.0037583433605249605,b
157,york,0,1,1,0,0,0,0,0,1,-0.13364720003569303,1.0,0.0,0.0,0.0,0.0,0.0,0.9906301979196825,g
158,mensch,0,1,3,0,0,0,0,0,3,-0.11657836274143576,1.0,0.0,0.0,0.0,0.0,0.0,0.9906301979196825,g
159,national post,0,2,1,0,0,0,0,0,1,-0.13364720003569303,1.0,0.0,0.0,0.0,0.0,0.0,0.9868960201350453,g
160,halp,0,1,0,0,0,1,0,0,1,-0.13364720003569303,0.0,0.0,0.0,1.0,0.0,0.0,0.9432377892256483,g
161,you have zero intelligence,0,4,0,0,0,1,0,0,1,-0.13364720003569303,0.0,0.0,0.0,1.0,0.0,0.0,0.6280396639229726,a
162,lovett daily,0,2,1,0,0,0,0,0,1,-0.13364720003569303,1.0,0.0,0.0,0.0,0.0,0.0,0.9868960201350453,g
163,movieclips trailers,0,2,4,0,0,0,0,0,4,-0.10804394409430715,1.0,0.0,0.0,0.0,0.0,0.0,0.9868960201350453,g
164,1st,0,1,0,0,0,0,79,2,81,0.549106291734597,0.0,0.0,0.0,0.0,0.9753086419753086,0.024691358024691357,0.0014324868537511977,b
165,trying,0,1,4,0,7,6,303,13,333,2.699779790811011,0.012012012012012012,0.0,0.021021021021021023,0.018018018018018018,0.9099099099099099,0.03903903903903904,0.0022581534304646333,b
166,afghanistan,0,1,3,0,0,0,0,0,3,-0.11657836274143576,1.0,0.0,0.0,0.0,0.0,0.0,0.9906301979196825,g
167,30 donald trump,0,3,0,0,0,1,0,0,1,-0.13364720003569303,0.0,0.0,0.0,1.0,0.0,0.0,0.7508460847608521,g
168,jewish communuty,0,2,1,0,0,0,0,0,1,-0.13364720003569303,1.0,0.0,0.0,0.0,0.0,0.0,0.9868960201350453,g
169,caitlyn jenner,0,2,4,0,0,0,0,1,5,-0.09950952544717852,0.8,0.0,0.0,0.0,0.0,0.2,0.9670816414187127,g
170,trouple,0,1,1,0,0,0,0,0,1,-0.13364720003569303,1.0,0.0,0.0,0.0,0.0,0.0,0.9906301979196825,g
171,joe biden,0,2,1,0,0,0,0,0,1,-0.13364720003569303,1.0,0.0,0.0,0.0,0.0,0.0,0.9868960201350453,g
172,schuette,0,1,1,0,0,0,0,0,1,-0.13364720003569303,1.0,0.0,0.0,0.0,0.0,0.0,0.9906301979196825,g
173,voice of saur,0,3,1,0,0,0,0,0,1,-0.13364720003569303,1.0,0.0,0.0,0.0,0.0,0.0,0.9665400399495382,g
174,1945 buchenwald,0,2,0,1,0,0,0,0,1,-0.13364720003569303,0.0,1.0,0.0,0.0,0.0,0.0,0.22414686698628813,b
175,al,0,1,10,0,1,1,34,1,47,0.2589360577322237,0.2127659574468085,0.0,0.02127659574468085,0.02127659574468085,0.723404255319149,0.02127659574468085,0.018199554645945144,b
176,hope sean spicer,0,3,1,21,0,0,0,0,22,0.045575591554008116,0.045454545454545456,0.9545454545454546,0.0,0.0,0.0,0.0,0.25009998281405044,b
177,annefrankcenter,0,1,5,0,2,0,0,4,11,-0.04830301356440676,0.45454545454545453,0.0,0.18181818181818182,0.0,0.0,0.36363636363636365,0.8904853758348624,g
178,dumb blonde,0,2,1,0,0,0,3,0,4,-0.10804394409430715,0.25,0.0,0.0,0.0,0.75,0.0,0.014611583842406432,b
179,holocaust centre,0,2,6,4,0,0,4,3,17,0.002903498318364987,0.35294117647058826,0.23529411764705882,0.0,0.0,0.23529411764705882,0.17647058823529413,0.36701351441290303,b
180,media on a daily,0,4,1,0,0,0,0,0,1,-0.13364720003569303,1.0,0.0,0.0,0.0,0.0,0.0,0.9079199785833599,g
181,steele,0,1,2,0,0,1,0,0,3,-0.11657836274143576,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0,0.9835668966248708,g
182,ivanka encouraged,0,2,3,14,0,0,0,0,17,0.002903498318364987,0.17647058823529413,0.8235294117647058,0.0,0.0,0.0,0.0,0.42101688084147443,a
183,christians,0,1,11,0,1,0,1,0,13,-0.031234176270149513,0.8461538461538461,0.0,0.07692307692307693,0.0,0.07692307692307693,0.0,0.9727645637856301,g
184,national commission on forensic science,0,5,2,0,0,0,0,0,2,-0.12511278138856438,1.0,0.0,0.0,0.0,0.0,0.0,0.8006235605853713,g
185,millions in sexualharassment,0,3,1,0,0,0,0,0,1,-0.13364720003569303,1.0,0.0,0.0,0.0,0.0,0.0,0.9665400399495382,g
186,wmd,0,1,0,0,0,3,1,0,4,-0.10804394409430715,0.0,0.0,0.0,0.75,0.25,0.0,0.6220270038204734,a
