candidate,batch,length,cap,substring-cap,s-o-sCap,all-cap,non-cap,non-discriminative,cumulative,Z_ScoreUnweighted,normalized_cap,normalized_capnormalized_substring-cap,normalized_s-o-sCap,normalized_all-cap,normalized_non-cap,normalized_non-discriminative,probability,status,class
malcol,0,1,149,0,0,0,0,0,149,0.1295362184,1,0,0,0,0,0,0.9898587947,g,1
lorrain,0,1,58,0,0,0,0,0,58,-0.0227706034,1,0,0,0,0,0,0.9898587947,g,1
cadillac,0,1,48,0,0,0,0,0,48,-0.0395076168,1,0,0,0,0,0,0.9898587947,g,1
afro,0,1,19,0,0,0,0,0,19,-0.0880449556,1,0,0,0,0,0,0.9898587947,g,1
americanism,0,1,18,0,0,0,0,0,18,-0.0897186569,1,0,0,0,0,0,0.9898587947,g,1
mal,0,1,15,0,0,0,0,0,15,-0.0947397609,1,0,0,0,0,0,0.9898587947,g,1
english,0,1,12,0,0,0,0,0,12,-0.0997608649,1,0,0,0,0,0,0.9898587947,g,1
africa,0,1,8,0,0,0,0,0,8,-0.1064556703,1,0,0,0,0,0,0.9898587947,g,1
nypd—and,0,1,7,0,0,0,0,0,7,-0.1081293716,1,0,0,0,0,0,0.9898587947,g,1
juneteenth,0,1,6,0,0,0,0,0,6,-0.109803073,1,0,0,0,0,0,0.9898587947,g,1
martyrdom,0,1,6,0,0,0,0,0,6,-0.109803073,1,0,0,0,0,0,0.9898587947,g,1
congress,0,1,6,0,0,0,0,0,6,-0.109803073,1,0,0,0,0,0,0.9898587947,g,1
dadao,0,1,5,0,0,0,0,0,5,-0.1114767743,1,0,0,0,0,0,0.9898587947,g,1
ilovemywife0007,0,1,5,0,0,0,0,0,5,-0.1114767743,1,0,0,0,0,0,0.9898587947,g,1
chaffetz,0,1,5,0,0,0,0,0,5,-0.1114767743,1,0,0,0,0,0,0.9898587947,g,1
ryan,0,1,5,0,0,0,0,0,5,-0.1114767743,1,0,0,0,0,0,0.9898587947,g,1
mich,0,1,5,0,0,0,0,0,5,-0.1114767743,1,0,0,0,0,0,0.9898587947,g,1
obama,0,1,4,0,0,0,0,0,4,-0.1131504756,1,0,0,0,0,0,0.9898587947,g,1
nebraska,0,1,182,0,0,0,0,1,183,0.1864420639,0.9945355191,0,0,0,0,0.0054644809,0.9896440065,g,1
muslim,0,1,1497,0,0,2,2,3,1504,2.3974015315,0.9953457447,0,0,0.0013297872,0.0013297872,0.0019946809,0.989639715,g,1
americans,0,1,267,0,0,0,1,0,268,0.3287066776,0.9962686567,0,0,0,0.0037313433,0,0.9895117847,g,1
african,0,1,298,0,1,0,1,0,300,0.3822651204,0.9933333333,0,0.0033333333,0,0.0033333333,0,0.9894429505,g,1
shabazz,0,1,323,0,0,0,0,7,330,0.4324761606,0.9787878788,0,0,0,0,0.0212121212,0.9889918645,g,1
america,0,1,584,0,8,0,0,7,599,0.8827018205,0.9749582638,0,0.0133555927,0,0,0.0116861436,0.9889470652,g,1
hajj,0,1,353,0,0,0,1,7,361,0.4843609021,0.9778393352,0,0,0,0.0027700831,0.0193905817,0.9887911526,g,1
malik,0,1,351,0,1,0,0,10,362,0.4860346034,0.9696132597,0,0.0027624309,0,0,0.0276243094,0.9886143842,g,1
harlem,0,1,102,0,0,2,0,4,108,0.0609144635,0.9444444444,0,0,0.0185185185,0,0.037037037,0.987976601,g,1
democrats,0,1,521,0,3,1,9,1,535,0.7755849349,0.9738317757,0,0.0056074766,0.0018691589,0.0168224299,0.0018691589,0.9878622112,g,1
omaha,0,1,101,0,8,0,0,0,109,0.0625881649,0.9266055046,0,0.0733944954,0,0,0,0.9872107135,g,1
denzel,0,1,23,0,2,0,0,0,25,-0.0780027475,0.92,0,0.08,0,0,0,0.9869281216,g,1
farrakhan,0,1,10,0,1,0,0,0,11,-0.1014345663,0.9090909091,0,0.0909090909,0,0,0,0.9864431358,g,1
africans,0,1,10,0,0,0,0,1,11,-0.1014345663,0.9090909091,0,0,0,0,0.0909090909,0.9854121325,g,1
islam,0,1,24,0,2,0,0,1,27,-0.0746553449,0.8888888889,0,0.0740740741,0,0,0.037037037,0.9850852495,g,1
ossie davis,0,2,71,0,0,0,0,0,71,-0.001012486,1,0,0,0,0,0,0.9848997913,g,1
black liberation,0,2,64,0,0,0,0,0,64,-0.0127283954,1,0,0,0,0,0,0.9848997913,g,1
talcom x,0,2,61,0,0,0,0,0,61,-0.0177494994,1,0,0,0,0,0,0.9848997913,g,1
hillary cl,0,2,49,0,0,0,0,0,49,-0.0378339154,1,0,0,0,0,0,0.9848997913,g,1
beloved brother,0,2,30,0,0,0,0,0,30,-0.0696342409,1,0,0,0,0,0,0.9848997913,g,1
manning marable,0,2,15,0,0,0,0,0,15,-0.0947397609,1,0,0,0,0,0,0.9848997913,g,1
black americans,0,2,14,0,0,0,0,0,14,-0.0964134623,1,0,0,0,0,0,0.9848997913,g,1
alex haley,0,2,12,0,0,0,0,0,12,-0.0997608649,1,0,0,0,0,0,0.9848997913,g,1
vietnam war,0,2,10,0,0,0,0,0,10,-0.1031082676,1,0,0,0,0,0,0.9848997913,g,1
recognised holiday,0,2,9,0,0,0,0,0,9,-0.104781969,1,0,0,0,0,0,0.9848997913,g,1
james baldwin,0,2,9,0,0,0,0,0,9,-0.104781969,1,0,0,0,0,0,0.9848997913,g,1
black muslims,0,2,8,0,0,0,0,0,8,-0.1064556703,1,0,0,0,0,0,0.9848997913,g,1
new york,0,2,7,0,0,0,0,0,7,-0.1081293716,1,0,0,0,0,0,0.9848997913,g,1
middle east,0,2,6,0,0,0,0,0,6,-0.109803073,1,0,0,0,0,0,0.9848997913,g,1
toren mustaqim,0,2,6,0,0,0,0,0,6,-0.109803073,1,0,0,0,0,0,0.9848997913,g,1
asian americans,0,2,6,0,0,0,0,0,6,-0.109803073,1,0,0,0,0,0,0.9848997913,g,1
asian black,0,2,6,0,0,0,0,0,6,-0.109803073,1,0,0,0,0,0,0.9848997913,g,1
new post,0,2,6,0,0,0,0,0,6,-0.109803073,1,0,0,0,0,0,0.9848997913,g,1
afrikan perspectives,0,2,5,0,0,0,0,0,5,-0.1114767743,1,0,0,0,0,0,0.9848997913,g,1
may god,0,2,5,0,0,0,0,0,5,-0.1114767743,1,0,0,0,0,0,0.9848997913,g,1
toby keith,0,2,5,0,0,0,0,0,5,-0.1114767743,1,0,0,0,0,0,0.9848997913,g,1
elijah muhammad,0,2,5,0,0,0,0,0,5,-0.1114767743,1,0,0,0,0,0,0.9848997913,g,1
hip hop,0,2,5,0,0,0,0,0,5,-0.1114767743,1,0,0,0,0,0,0.9848997913,g,1
barack obama,0,2,5,0,0,0,0,0,5,-0.1114767743,1,0,0,0,0,0,0.9848997913,g,1
lester holt,0,2,5,0,0,0,0,0,5,-0.1114767743,1,0,0,0,0,0,0.9848997913,g,1
black radicalism,0,2,4,0,0,0,0,0,4,-0.1131504756,1,0,0,0,0,0,0.9848997913,g,1
dick gregory,0,2,4,0,0,0,0,0,4,-0.1131504756,1,0,0,0,0,0,0.9848997913,g,1
uncle toms,0,2,4,0,0,0,0,0,4,-0.1131504756,1,0,0,0,0,0,0.9848997913,g,1
malcolm little,0,2,1500,0,0,0,0,7,1507,2.4024226355,0.99535501,0,0,0,0,0.00464499,0.9846310968,g,1
lorraine hansberry,0,2,306,0,0,0,0,2,308,0.3956547311,0.9935064935,0,0,0,0,0.0064935065,0.9845225003,g,1
london,0,1,8,0,0,0,0,1,9,-0.104781969,0.8888888889,0,0,0,0,0.1111111111,0.9841212403,g,1
grace jones,0,2,293,0,0,0,0,9,302,0.3856125231,0.9701986755,0,0,0,0,0.0298013245,0.9830676682,g,1
rev,0,1,6,0,0,0,0,1,7,-0.1081293716,0.8571428571,0,0,0,0,0.1428571429,0.9818107745,g,1
war,0,1,5,0,0,0,0,1,6,-0.109803073,0.8333333333,0,0,0,0,0.1666666667,0.9798208946,g,1
jesse,0,1,12,0,0,0,1,0,13,-0.0980871636,0.9230769231,0,0,0,0.0769230769,0,0.9793400405,g,1
black,0,1,2494,0,6,0,200,32,2732,4.4527067747,0.9128843338,0,0.0021961933,0,0.0732064422,0.0117130307,0.9789159855,g,1
white liberals,0,2,29,2,0,0,0,1,32,-0.0662868382,0.90625,0.0625,0,0,0,0.03125,0.977717687,g,1
malcolm x,0,2,14110,42,0,16,15,1466,15649,26.0719069587,0.9016550578,0.0026838776,0,0.0010224295,0.0009585277,0.0936801074,0.9776479306,g,1
black muslim,0,2,9,1,0,0,0,0,10,-0.1031082676,0.9,0.1,0,0,0,0,0.9767976777,g,1
michigan,0,1,8,0,0,0,0,2,10,-0.1031082676,0.8,0,0,0,0,0.2,0.976605482,g,1
eve arnold,0,2,8,0,0,0,0,1,9,-0.104781969,0.8888888889,0,0,0,0,0.1111111111,0.9765066262,g,1
yuri kochiyama,0,2,106,0,0,0,0,19,125,0.0893673863,0.848,0,0,0,0,0.152,0.9721003442,g,1
black youth,0,2,5,0,0,0,0,1,6,-0.109803073,0.8333333333,0,0,0,0,0.1666666667,0.9702963685,g,1
donald trump,0,2,4,1,0,0,0,0,5,-0.1114767743,0.8,0.2,0,0,0,0,0.9632192601,g,1
nation of islam,0,3,39,0,0,0,0,0,39,-0.0545709288,1,0,0,0,0,0,0.9514090353,g,1
warning black america,0,3,29,0,0,0,0,0,29,-0.0713079422,1,0,0,0,0,0,0.9514090353,g,1
vector on canvas,0,3,15,0,0,0,0,0,15,-0.0947397609,1,0,0,0,0,0,0.9514090353,g,1
us realizing democrats,0,3,11,0,0,0,0,0,11,-0.1014345663,1,0,0,0,0,0,0.9514090353,g,1
votes malcolm x,0,3,9,0,0,0,0,0,9,-0.104781969,1,0,0,0,0,0,0.9514090353,g,1
gandhi malcolm x,0,3,9,0,0,0,0,0,9,-0.104781969,1,0,0,0,0,0,0.9514090353,g,1
honorable elijah muhammad,0,3,8,0,0,0,0,0,8,-0.1064556703,1,0,0,0,0,0,0.9514090353,g,1
muslim in america,0,3,8,0,0,0,0,0,8,-0.1064556703,1,0,0,0,0,0,0.9514090353,g,1
vector artwork process,0,3,7,0,0,0,0,0,7,-0.1081293716,1,0,0,0,0,0,0.9514090353,g,1
new york city,0,3,7,0,0,0,0,0,7,-0.1081293716,1,0,0,0,0,0,0.9514090353,g,1
plymouth rock—plymouth rock,0,3,5,0,0,0,0,0,5,-0.1114767743,1,0,0,0,0,0,0.9514090353,g,1
andre the giant,0,3,5,0,0,0,0,0,5,-0.1114767743,1,0,0,0,0,0,0.9514090353,g,1
sir malcolm x,0,3,4,0,0,0,0,0,4,-0.1131504756,1,0,0,0,0,0,0.9514090353,g,1
malcolm a hotep,0,3,4,0,0,0,0,0,4,-0.1131504756,1,0,0,0,0,0,0.9514090353,g,1
jason whitlock,0,2,5,0,0,0,0,2,7,-0.1081293716,0.7142857143,0,0,0,0,0.2857142857,0.9498877465,g,1
malcolm,0,1,93,0,11,0,2,44,150,0.1312099197,0.62,0,0.0733333333,0,0.0133333333,0.2933333333,0.9464118138,g,1
remembering malcolm x,0,3,149,3,0,0,0,3,155,0.1395784264,0.9612903226,0.0193548387,0,0,0,0.0193548387,0.9451048565,g,1
muslims,0,1,9,0,0,0,2,0,11,-0.1014345663,0.8181818182,0,0,0,0.1818181818,0,0.9431925664,g,1
nypd,0,1,0,0,0,158,0,0,158,0.1445995304,0,0,0,1,0,0,0.9427249674,g,1
dnc,0,1,0,0,0,23,0,0,23,-0.0813501502,0,0,0,1,0,0,0.9427249674,g,1
transwomen,0,1,0,0,0,19,0,0,19,-0.0880449556,0,0,0,1,0,0,0.9427249674,g,1
listen,0,1,19,0,1,0,4,1,25,-0.0780027475,0.76,0,0.04,0,0.16,0.04,0.9368489081,g,1
rebel,0,1,4,0,0,0,0,3,7,-0.1081293716,0.5714285714,0,0,0,0,0.4285714286,0.9324423761,g,1
rip malcolm x,0,3,15,0,0,0,0,2,17,-0.0913923583,0.8823529412,0,0,0,0,0.1176470588,0.9307152431,g,1
malcom x,0,2,21,0,0,0,0,12,33,-0.0646131368,0.6363636364,0,0,0,0,0.3636363636,0.9289090996,g,1
black lives,0,2,5,2,0,0,0,1,8,-0.1064556703,0.625,0.25,0,0,0,0.125,0.9199206974,g,1
mlk,0,1,0,0,2,51,2,1,56,-0.0261180061,0,0,0.0357142857,0.9107142857,0.0357142857,0.0178571429,0.9167129044,g,1
muhammad ali,0,2,25,0,0,0,1,14,40,-0.0528972275,0.625,0,0,0,0.025,0.35,0.9159163788,g,1
celebrating malcolm x,0,3,32,6,0,0,0,0,38,-0.0562446302,0.8421052632,0.1578947368,0,0,0,0,0.9155124933,g,1
black power,0,2,3,1,0,0,0,1,5,-0.1114767743,0.6,0.2,0,0,0,0.2,0.9124437403,g,1
great one,0,2,4,0,0,0,1,0,5,-0.1114767743,0.8,0,0,0,0.2,0,0.9077427864,g,1
detroit red,0,2,4,0,0,0,0,3,7,-0.1081293716,0.5714285714,0,0,0,0,0.4285714286,0.904949671,g,1
spike lee,0,2,5,0,0,0,0,4,9,-0.104781969,0.5555555556,0,0,0,0,0.4444444444,0.898021003,g,1
rompers,0,1,3,0,0,0,1,0,4,-0.1131504756,0.75,0,0,0,0.25,0,0.8903844809,g,1
rip,0,1,0,0,1,23,0,9,33,-0.0646131368,0,0,0.0303030303,0.696969697,0,0.2727272727,0.8761631903,g,1
x,0,1,11,0,0,48,2,28,89,0.0291141381,0.1235955056,0,0,0.5393258427,0.0224719101,0.3146067416,0.8719348204,g,1
louis farrakhan,0,2,2,0,0,0,0,2,4,-0.1131504756,0.5,0,0,0,0,0.5,0.8699984288,g,1
pbs,0,1,0,0,0,4,0,2,6,-0.109803073,0,0,0,0.6666666667,0,0.3333333333,0.8627685645,g,1
brother malcom,0,2,2,1,0,0,0,1,4,-0.1131504756,0.5,0.25,0,0,0,0.25,0.8624373229,g,1
a life of reinvention,0,4,15,0,0,0,0,0,15,-0.0947397609,1,0,0,0,0,0,0.8458517842,g,1
malcolm x in brooklyn,0,4,5,0,0,0,0,0,5,-0.1114767743,1,0,0,0,0,0,0.8458517842,g,1
democrat party,0,2,2,2,0,0,0,0,4,-0.1131504756,0.5,0.5,0,0,0,0,0.8451187289,g,1
plain,0,1,11,0,0,0,4,2,17,-0.0913923583,0.6470588235,0,0,0,0.2352941176,0.1176470588,0.8424629565,g,1
black history,0,2,7,0,0,0,2,2,11,-0.1014345663,0.6363636364,0,0,0,0.1818181818,0.1818181818,0.8332127201,g,1
god,0,1,7,0,11,0,0,6,24,-0.0796764489,0.2916666667,0,0.4583333333,0,0,0.25,0.8306765763,g,1
along,0,1,0,0,0,11,2,0,13,-0.0980871636,0,0,0,0.8461538462,0.1538461538,0,0.8247943515,g,1
chris cornell,0,2,3,0,0,0,0,4,7,-0.1081293716,0.4285714286,0,0,0,0,0.5714285714,0.8244995856,g,1
fbi,0,1,0,0,0,6,0,5,11,-0.1014345663,0,0,0,0.5454545455,0,0.4545454545,0.8109412136,g,1
last speech,0,2,5,0,0,0,2,0,7,-0.1081293716,0.7142857143,0,0,0,0.2857142857,0,0.8037988164,g,1
world in malcolm x,0,4,6,0,0,0,0,1,7,-0.1081293716,0.8571428571,0,0,0,0,0.1428571429,0.8037028736,g,1
reemergence of malcolm x,0,4,5,0,0,0,0,1,6,-0.109803073,0.8333333333,0,0,0,0,0.1666666667,0.7954652424,g,1
trump,0,1,11,0,4,1,4,5,25,-0.0780027475,0.44,0,0.16,0.04,0.16,0.2,0.7884559892,g,1
usa,0,1,0,0,0,2,0,2,4,-0.1131504756,0,0,0,0.5,0,0.5,0.7878184874,g,1
ho chi minh,0,3,117,0,0,0,0,107,224,0.2550638187,0.5223214286,0,0,0,0,0.4776785714,0.7833888465,g,1
anthony weiner,0,2,7,0,0,0,0,12,19,-0.0880449556,0.3684210526,0,0,0,0,0.6315789474,0.7774676189,g,1
change america,0,2,4,0,0,0,0,7,11,-0.1014345663,0.3636363636,0,0,0,0,0.6363636364,0.7733883566,g,1
