,candidate,batch,length,cap,substring-cap,s-o-sCap,all-cap,non-cap,non-discriminative,cumulative,Z_ScoreUnweighted,normalized_cap,normalized_capnormalized_substring-cap,normalized_s-o-sCap,normalized_all-cap,normalized_non-cap,normalized_non-discriminative,probability,status
563,watch,0,1,2,0,7,0,23,3,35,1.934597447687479,0.05714285714285714,0.0,0.2,0.0,0.6571428571428571,0.08571428571428572,0.022178782885853912,b
564,liberals,0,1,2,0,6,0,15,0,23,1.1472030950077174,0.08695652173913043,0.0,0.2608695652173913,0.0,0.6521739130434783,0.0,0.027300053365819008,b
566,maroon 5,0,2,0,4,0,0,0,3,7,0.09734395810136857,0.0,0.5714285714285714,0.0,0.0,0.0,0.42857142857142855,0.3923051080736707,b
568,government,0,1,1,0,0,0,6,1,8,0.16296015415801537,0.125,0.0,0.0,0.0,0.75,0.125,0.01580325739173599,b
570,africans,0,1,3,0,0,0,0,0,3,-0.16512082612521867,1.0,0.0,0.0,0.0,0.0,0.0,0.9837785997554575,g
573,alessia,0,1,2,0,2,0,0,0,4,-0.09950463006857185,0.5,0.0,0.5,0.0,0.0,0.0,0.9140932260569334,g
574,nunes,0,1,5,0,1,0,0,1,7,0.09734395810136857,0.7142857142857143,0.0,0.14285714285714285,0.0,0.0,0.14285714285714285,0.9564458983484568,g
577,racism,0,1,0,0,1,1,23,1,26,1.3440516831776579,0.0,0.0,0.038461538461538464,0.038461538461538464,0.8846153846153846,0.038461538461538464,0.005250208933161622,b
578,look,0,1,1,0,4,0,15,7,27,1.4096678792343047,0.037037037037037035,0.0,0.14814814814814814,0.0,0.5555555555555556,0.25925925925925924,0.03550668477458117,b
581,hrc,0,1,1,0,0,3,0,3,7,0.09734395810136857,0.14285714285714285,0.0,0.0,0.42857142857142855,0.0,0.42857142857142855,0.8393425837628639,g
583,rep,0,1,4,0,0,0,1,2,7,0.09734395810136857,0.5714285714285714,0.0,0.0,0.0,0.14285714285714285,0.2857142857142857,0.8200099589341228,g
584,god,0,1,11,0,5,1,5,5,27,1.4096678792343047,0.4074074074074074,0.0,0.18518518518518517,0.037037037037037035,0.18518518518518517,0.18518518518518517,0.6787764993516356,a
586,holocaust centers,0,2,2,0,0,0,0,1,3,-0.16512082612521867,0.6666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,0.914152041148892,g
588,senators,0,1,3,0,0,0,2,1,6,0.03172776204472176,0.5,0.0,0.0,0.0,0.3333333333333333,0.16666666666666666,0.5115778000143062,a
591,obamacare,0,1,20,0,2,0,3,4,29,1.540900271347598,0.6896551724137931,0.0,0.06896551724137931,0.0,0.10344827586206896,0.13793103448275862,0.9121076915234069,g
593,goodbye,0,1,0,0,0,0,3,2,5,-0.033888434011925046,0.0,0.0,0.0,0.0,0.6,0.4,0.022477746424030467,b
595,stipe,0,1,3,0,0,0,1,0,4,-0.09950463006857185,0.75,0.0,0.0,0.0,0.25,0.0,0.8449588489004364,g
597,guys,0,1,1,0,0,0,10,3,14,0.5566573304978962,0.07142857142857142,0.0,0.0,0.0,0.7142857142857143,0.21428571428571427,0.015382521134319021,b
600,hate,0,1,0,0,1,1,25,2,29,1.540900271347598,0.0,0.0,0.034482758620689655,0.034482758620689655,0.8620689655172413,0.06896551724137931,0.0057957814993640465,b
602,ufc,0,1,0,0,0,13,1,0,14,0.5566573304978962,0.0,0.0,0.0,0.9285714285714286,0.07142857142857142,0.0,0.8947514042586494,g
609,classic,0,1,0,0,0,1,2,1,4,-0.09950463006857185,0.0,0.0,0.0,0.25,0.5,0.25,0.07555957001816432,b
613,eurovision,0,1,5,0,2,0,1,1,9,0.2285763502146622,0.5555555555555556,0.0,0.2222222222222222,0.0,0.1111111111111111,0.1111111111111111,0.8585570872969623,g
627,demian,0,1,3,0,0,0,0,2,5,-0.033888434011925046,0.6,0.0,0.0,0.0,0.0,0.4,0.9207261997805609,g
629,sean spicer carter page,0,4,1,0,0,0,0,3,4,-0.09950463006857185,0.25,0.0,0.0,0.0,0.0,0.75,0.4772607449117617,a
634,slavery,0,1,1,0,0,0,12,3,16,0.6878897226111899,0.0625,0.0,0.0,0.0,0.75,0.1875,0.01215349569264212,b
637,english,0,1,3,0,0,0,0,0,3,-0.16512082612521867,1.0,0.0,0.0,0.0,0.0,0.0,0.9837785997554575,g
641,sessions,0,1,1,0,0,0,4,1,6,0.03172776204472176,0.16666666666666666,0.0,0.0,0.0,0.6666666666666666,0.16666666666666666,0.030188817397597902,b
644,boom,0,1,2,0,0,0,0,2,4,-0.09950463006857185,0.5,0.0,0.0,0.0,0.0,0.5,0.8799119959981979,g
648,bush,0,1,1,0,0,0,0,2,3,-0.16512082612521867,0.3333333333333333,0.0,0.0,0.0,0.0,0.6666666666666666,0.7718869696353314,g
652,mlk,0,1,0,0,0,6,0,0,6,0.03172776204472176,0.0,0.0,0.0,1.0,0.0,0.0,0.9374820304883025,g
654,fisa court,0,2,1,10,0,0,0,0,11,0.3598087423279558,0.09090909090909091,0.9090909090909091,0.0,0.0,0.0,0.0,0.4907067505443656,a
656,republican,0,1,4,0,2,0,2,1,9,0.2285763502146622,0.4444444444444444,0.0,0.2222222222222222,0.0,0.2222222222222222,0.1111111111111111,0.6498612139550247,a
662,got,0,1,2,0,2,0,46,4,54,3.1813051727637682,0.037037037037037035,0.0,0.037037037037037035,0.0,0.8518518518518519,0.07407407407407407,0.006471594006413889,b
663,wonder,0,1,1,0,3,0,4,0,8,0.16296015415801537,0.125,0.0,0.375,0.0,0.5,0.0,0.07961613784983507,b
664,russian,0,1,15,0,0,0,1,3,19,0.8847383107811303,0.7894736842105263,0.0,0.0,0.0,0.05263157894736842,0.15789473684210525,0.9525773713092952,g
665,hailee steinfeld,0,2,7,0,0,0,0,0,7,0.09734395810136857,1.0,0.0,0.0,0.0,0.0,0.0,0.975382451843493,g
668,next,0,1,0,0,0,2,30,3,35,1.934597447687479,0.0,0.0,0.0,0.05714285714285714,0.8571428571428571,0.08571428571428572,0.006229791932267111,b
672,niam,0,1,3,0,1,0,0,5,9,0.2285763502146622,0.3333333333333333,0.0,0.1111111111111111,0.0,0.0,0.5555555555555556,0.7884546089536464,g
679,fisa,0,1,1,0,0,11,0,1,13,0.4910411344412494,0.07692307692307693,0.0,0.0,0.8461538461538461,0.0,0.07692307692307693,0.9315553284197505,g
681,libs,0,1,2,0,1,0,1,2,6,0.03172776204472176,0.3333333333333333,0.0,0.16666666666666666,0.0,0.16666666666666666,0.3333333333333333,0.5969548301655084,a
682,russians,0,1,5,0,0,0,0,0,5,-0.033888434011925046,1.0,0.0,0.0,0.0,0.0,0.0,0.9837785997554575,g
686,don,0,1,2,0,0,0,1,0,3,-0.16512082612521867,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,0.0,0.6951247462266904,a
690,deal,0,1,0,0,0,1,9,1,11,0.3598087423279558,0.0,0.0,0.0,0.09090909090909091,0.8181818181818182,0.09090909090909091,0.008368780891916438,b
691,voted,0,1,1,0,0,0,41,5,47,2.7219918003672405,0.02127659574468085,0.0,0.0,0.0,0.8723404255319149,0.10638297872340426,0.005386461294417487,b
692,repeal,0,1,1,0,1,1,16,2,21,1.0159707028944238,0.047619047619047616,0.0,0.047619047619047616,0.047619047619047616,0.7619047619047619,0.09523809523809523,0.012408403925377181,b
702,euros,0,1,1,0,0,0,0,2,3,-0.16512082612521867,0.3333333333333333,0.0,0.0,0.0,0.0,0.6666666666666666,0.7718869696353314,g
706,102.7 kiis fm,0,3,0,6,0,2,0,0,8,0.16296015415801537,0.0,0.75,0.0,0.25,0.0,0.0,0.4121043598248108,a
709,masvidal,0,1,39,0,31,0,3,2,75,4.559245289953352,0.52,0.0,0.41333333333333333,0.0,0.04,0.02666666666666667,0.8984005077529545,g
714,killed,0,1,0,0,0,1,7,2,10,0.294192546271309,0.0,0.0,0.0,0.1,0.7,0.2,0.0163035454359399,b
717,sad,0,1,1,0,2,0,12,2,17,0.7535059186678367,0.058823529411764705,0.0,0.11764705882352941,0.0,0.7058823529411765,0.11764705882352941,0.01611747212467167,b
718,us,0,1,0,0,1,6,60,8,75,4.559245289953352,0.0,0.0,0.013333333333333334,0.08,0.8,0.10666666666666667,0.008973207423638985,b
719,salvador sobral,0,2,3,0,0,0,0,1,4,-0.09950463006857185,0.75,0.0,0.0,0.0,0.0,0.25,0.938115468383361,g
721,white house,0,2,2,0,0,0,0,1,3,-0.16512082612521867,0.6666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,0.914152041148892,g
727,trumpcare,0,1,6,0,0,0,0,1,7,0.09734395810136857,0.8571428571428571,0.0,0.0,0.0,0.0,0.14285714285714285,0.9724760295657132,g
731,house,0,1,17,0,1,0,7,5,30,1.606516467404245,0.5666666666666667,0.0,0.03333333333333333,0.0,0.23333333333333334,0.16666666666666666,0.7283421566760057,a
733,george,0,1,2,0,1,0,0,0,3,-0.16512082612521867,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,0.9529299188148931,g
734,four,0,1,0,0,0,1,2,0,3,-0.16512082612521867,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.040348242875504835,b
735,red,0,1,1,0,0,0,3,1,5,-0.033888434011925046,0.2,0.0,0.0,0.0,0.6,0.2,0.051219678563270546,b
736,take,0,1,2,0,4,0,34,0,40,2.2626784279707133,0.05,0.0,0.1,0.0,0.85,0.0,0.007159595440010837,b
739,hate white people,0,3,2,1,0,0,0,1,4,-0.09950463006857185,0.5,0.25,0.0,0.0,0.0,0.25,0.7202360235819855,a
748,judge,0,1,1,0,0,0,4,1,6,0.03172776204472176,0.16666666666666666,0.0,0.0,0.0,0.6666666666666666,0.16666666666666666,0.030188817397597902,b
749,scarface,0,1,12,0,1,0,2,2,17,0.7535059186678367,0.7058823529411765,0.0,0.058823529411764705,0.0,0.11764705882352941,0.11764705882352941,0.9106446076087931,g
752,jorge masvidal,0,2,5,0,0,0,0,1,6,0.03172776204472176,0.8333333333333334,0.0,0.0,0.0,0.0,0.16666666666666666,0.9551176127939489,g
758,happy,0,1,1,0,0,1,5,2,9,0.2285763502146622,0.1111111111111111,0.0,0.0,0.1111111111111111,0.5555555555555556,0.2222222222222222,0.06113825776594483,b
761,mma,0,1,0,0,0,5,0,0,5,-0.033888434011925046,0.0,0.0,0.0,1.0,0.0,0.0,0.9374820304883025,g
764,4th,0,1,0,0,0,0,3,1,4,-0.09950463006857185,0.0,0.0,0.0,0.0,0.75,0.25,0.009475172254257685,b
767,really,0,1,1,0,5,0,37,2,45,2.590759408253947,0.022222222222222223,0.0,0.1111111111111111,0.0,0.8222222222222222,0.044444444444444446,0.007384119585837929,b
775,american,0,1,12,0,0,0,0,3,15,0.622273526554543,0.8,0.0,0.0,0.0,0.0,0.2,0.9654609510099128,g
776,getting,0,1,1,0,0,0,11,3,15,0.622273526554543,0.06666666666666667,0.0,0.0,0.0,0.7333333333333333,0.2,0.013559003232359538,b
782,sounds,0,1,1,0,1,0,6,0,8,0.16296015415801537,0.125,0.0,0.125,0.0,0.75,0.0,0.016993129615309233,b
783,america,0,1,17,0,4,0,1,4,26,1.3440516831776579,0.6538461538461539,0.0,0.15384615384615385,0.0,0.038461538461538464,0.15384615384615385,0.9320377236748915,g
787,blacks,0,1,1,0,1,0,3,0,5,-0.033888434011925046,0.2,0.0,0.2,0.0,0.6,0.0,0.057874210387127055,b
788,america great,0,2,1,2,0,0,0,0,3,-0.16512082612521867,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.7219675789002438,a
791,replace,0,1,1,0,0,1,8,1,11,0.3598087423279558,0.09090909090909091,0.0,0.0,0.09090909090909091,0.7272727272727273,0.09090909090909091,0.019906107305315675,b
797,muslim,0,1,2,0,0,0,0,1,3,-0.16512082612521867,0.6666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,0.9400882819225657,g
799,scared to be lonely,0,4,3,1,0,0,0,0,4,-0.09950463006857185,0.75,0.25,0.0,0.0,0.0,0.0,0.7033585805747454,a
803,dt,0,1,0,0,0,3,0,0,3,-0.16512082612521867,0.0,0.0,0.0,1.0,0.0,0.0,0.9374820304883025,g
804,black,0,1,2,0,0,0,5,1,8,0.16296015415801537,0.25,0.0,0.0,0.0,0.625,0.125,0.05534886858438039,b
807,ready,0,1,0,0,0,1,6,0,7,0.09734395810136857,0.0,0.0,0.0,0.14285714285714285,0.8571428571428571,0.0,0.008006292487372032,b
809,australian,0,1,8,0,0,0,0,1,9,0.2285763502146622,0.8888888888888888,0.0,0.0,0.0,0.0,0.1111111111111111,0.9756552919611575,g
811,happy birthday,0,2,1,0,0,0,1,1,3,-0.16512082612521867,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.27589906952467524,b
815,standing,0,1,0,0,0,1,7,0,8,0.16296015415801537,0.0,0.0,0.0,0.125,0.875,0.0,0.0069408732226997555,b
820,greet,0,1,1,0,0,0,2,0,3,-0.16512082612521867,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,0.0,0.061188566395907265,b
824,champion,0,1,1,0,0,0,2,0,3,-0.16512082612521867,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,0.0,0.061188566395907265,b
831,gop,0,1,1,0,0,24,0,5,30,1.606516467404245,0.03333333333333333,0.0,0.0,0.8,0.0,0.16666666666666666,0.9087434683689868,g
835,russian agent,0,2,1,4,0,0,0,1,6,0.03172776204472176,0.16666666666666666,0.6666666666666666,0.0,0.0,0.0,0.16666666666666666,0.5632880704822805,a
836,sweden,0,1,4,0,0,0,0,1,5,-0.033888434011925046,0.8,0.0,0.0,0.0,0.0,0.2,0.9654609510099128,g
843,get,0,1,3,0,3,0,76,9,91,5.609104426859701,0.03296703296703297,0.0,0.03296703296703297,0.0,0.8351648351648352,0.0989010989010989,0.0069187055451130205,b
844,white,0,1,5,0,4,0,57,9,75,4.559245289953352,0.06666666666666667,0.0,0.05333333333333334,0.0,0.76,0.12,0.011959824544538627,b
850,britain,0,1,1,0,2,0,0,0,3,-0.16512082612521867,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0.0,0.8450014030676335,g
856,sing,0,1,1,0,1,0,7,2,11,0.3598087423279558,0.09090909090909091,0.0,0.09090909090909091,0.0,0.6363636363636364,0.18181818181818182,0.027004585603529134,b
858,dad,0,1,3,0,0,0,2,0,5,-0.033888434011925046,0.6,0.0,0.0,0.0,0.4,0.0,0.5286096646767378,a
861,hillary,0,1,11,0,0,0,0,0,11,0.3598087423279558,1.0,0.0,0.0,0.0,0.0,0.0,0.9837785997554575,g
864,canadian,0,1,4,0,0,0,0,0,4,-0.09950463006857185,1.0,0.0,0.0,0.0,0.0,0.0,0.9837785997554575,g
870,obama,0,1,15,0,3,0,1,6,25,1.278435487121011,0.6,0.0,0.12,0.0,0.04,0.24,0.9121822342982155,g
872,ireland,0,1,3,0,1,0,0,1,5,-0.033888434011925046,0.6,0.0,0.2,0.0,0.0,0.2,0.9327609360265354,g
873,this town,0,2,5,0,0,1,0,0,6,0.03172776204472176,0.8333333333333334,0.0,0.0,0.16666666666666666,0.0,0.0,0.9688582891019832,g
875,panic,0,1,0,0,1,1,1,0,3,-0.16512082612521867,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.26315586163401483,b
876,lot,0,1,0,0,1,1,8,0,10,0.294192546271309,0.0,0.0,0.1,0.1,0.8,0.0,0.009977918685111607,b
877,fox news,0,2,2,0,0,0,0,1,3,-0.16512082612521867,0.6666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,0.914152041148892,g
878,representatives,0,1,1,0,0,0,2,0,3,-0.16512082612521867,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,0.0,0.061188566395907265,b
881,robbed,0,1,0,0,1,1,0,1,3,-0.16512082612521867,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.7218226429501903,a
883,djt,0,1,0,0,0,3,0,0,3,-0.16512082612521867,0.0,0.0,0.0,1.0,0.0,0.0,0.9374820304883025,g
885,instagram,0,1,10,0,0,0,1,1,12,0.4254249383846026,0.8333333333333334,0.0,0.0,0.0,0.08333333333333333,0.08333333333333333,0.9531318990156382,g
887,reps,0,1,1,0,0,0,6,1,8,0.16296015415801537,0.125,0.0,0.0,0.0,0.75,0.125,0.01580325739173599,b
888,excited,0,1,1,0,0,0,5,1,7,0.09734395810136857,0.14285714285714285,0.0,0.0,0.0,0.7142857142857143,0.14285714285714285,0.02080146859535229,b
892,age,0,1,1,0,0,0,2,0,3,-0.16512082612521867,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,0.0,0.061188566395907265,b
895,shows,0,1,1,0,0,0,7,0,8,0.16296015415801537,0.125,0.0,0.0,0.0,0.875,0.0,0.008211274607555018,b
899,see,0,1,1,0,3,0,64,8,76,4.624861486009999,0.013157894736842105,0.0,0.039473684210526314,0.0,0.8421052631578947,0.10526315789473684,0.006178170873317567,b
904,turkey,0,1,1,0,1,0,1,0,3,-0.16512082612521867,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.37781760185279967,b
906,joe,0,1,3,0,0,0,0,1,4,-0.09950463006857185,0.75,0.0,0.0,0.0,0.0,0.25,0.9576498400220211,g
911,party,0,1,1,0,2,0,17,3,23,1.1472030950077174,0.043478260869565216,0.0,0.08695652173913043,0.0,0.7391304347826086,0.13043478260869565,0.012366683736169665,b
912,beast,0,1,0,0,0,3,4,0,7,0.09734395810136857,0.0,0.0,0.0,0.42857142857142855,0.5714285714285714,0.0,0.08779738659296585,b
913,hope maia,0,2,1,3,0,0,0,0,4,-0.09950463006857185,0.25,0.75,0.0,0.0,0.0,0.0,0.6461109955978458,a
918,single,0,1,1,0,0,0,12,1,14,0.5566573304978962,0.07142857142857142,0.0,0.0,0.0,0.8571428571428571,0.07142857142857142,0.007142706530602572,b
919,wrong,0,1,0,0,0,1,5,1,7,0.09734395810136857,0.0,0.0,0.0,0.14285714285714285,0.7142857142857143,0.14285714285714285,0.01701458779807416,b
925,great,0,1,1,0,9,0,21,2,33,1.8033650555741854,0.030303030303030304,0.0,0.2727272727272727,0.0,0.6363636363636364,0.06060606060606061,0.02349034699443143,b
926,dnc,0,1,0,0,0,3,0,0,3,-0.16512082612521867,0.0,0.0,0.0,1.0,0.0,0.0,0.9374820304883025,g
928,bc,0,1,0,0,0,1,5,1,7,0.09734395810136857,0.0,0.0,0.0,0.14285714285714285,0.7142857142857143,0.14285714285714285,0.01701458779807416,b
937,actually,0,1,1,0,3,0,14,2,20,0.9503545068377771,0.05,0.0,0.15,0.0,0.7,0.1,0.016360341190654316,b
939,hillary clinton,0,2,3,0,0,0,0,4,7,0.09734395810136857,0.42857142857142855,0.0,0.0,0.0,0.0,0.5714285714285714,0.788408380896681,g
940,clinton,0,1,3,0,1,0,1,2,7,0.09734395810136857,0.42857142857142855,0.0,0.14285714285714285,0.0,0.14285714285714285,0.2857142857142857,0.7236578741290278,a
943,village,0,1,4,0,0,0,0,0,4,-0.09950463006857185,1.0,0.0,0.0,0.0,0.0,0.0,0.9837785997554575,g
946,carpet,0,1,1,0,0,0,18,0,19,0.8847383107811303,0.05263157894736842,0.0,0.0,0.0,0.9473684210526315,0.0,0.004255346394698507,b
947,ahca,0,1,0,0,0,5,0,0,5,-0.033888434011925046,0.0,0.0,0.0,1.0,0.0,0.0,0.9374820304883025,g
950,portugal,0,1,19,0,9,0,0,6,34,1.8689812516308322,0.5588235294117647,0.0,0.2647058823529412,0.0,0.0,0.17647058823529413,0.9235550909657172,g
951,holy,0,1,1,0,3,0,1,0,5,-0.033888434011925046,0.2,0.0,0.6,0.0,0.2,0.0,0.4699993486988754,a
955,buy,0,1,2,0,2,0,2,0,6,0.03172776204472176,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.37781760185279967,b
956,african americans,0,2,2,0,0,0,0,1,3,-0.16512082612521867,0.6666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,0.914152041148892,g
957,gamebred,0,1,2,0,1,0,0,0,3,-0.16512082612521867,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,0.9529299188148931,g
960,new,0,1,1,0,2,1,19,5,28,1.4752840752909513,0.03571428571428571,0.0,0.07142857142857142,0.03571428571428571,0.6785714285714286,0.17857142857142858,0.01833643603970322,b
964,spain,0,1,1,0,3,0,0,2,6,0.03172776204472176,0.16666666666666666,0.0,0.5,0.0,0.0,0.3333333333333333,0.6970947251740153,a
967,bjj,0,1,0,0,0,5,1,0,6,0.03172776204472176,0.0,0.0,0.0,0.8333333333333334,0.16666666666666666,0.0,0.7923561237910125,g
974,bad,0,1,0,0,0,1,18,3,22,1.0815868989510706,0.0,0.0,0.0,0.045454545454545456,0.8181818181818182,0.13636363636363635,0.007375737957498614,b
975,rodriguez get,0,2,3,0,0,0,0,0,3,-0.16512082612521867,1.0,0.0,0.0,0.0,0.0,0.0,0.975382451843493,g
978,fisa warrant,0,2,3,95,0,1,0,4,103,6.3964987795394626,0.02912621359223301,0.9223300970873787,0.0,0.009708737864077669,0.0,0.038834951456310676,0.43662253160549963,a
979,poc,0,1,0,0,0,4,0,0,4,-0.09950463006857185,0.0,0.0,0.0,1.0,0.0,0.0,0.9374820304883025,g
981,republicans,0,1,10,0,5,0,9,3,27,1.4096678792343047,0.37037037037037035,0.0,0.18518518518518517,0.0,0.3333333333333333,0.1111111111111111,0.3929537392742314,b
983,chris hayes,0,2,2,0,0,0,0,1,3,-0.16512082612521867,0.6666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,0.914152041148892,g
985,camila,0,1,3,0,49,0,0,3,55,3.246921368820415,0.05454545454545454,0.0,0.8909090909090909,0.0,0.0,0.05454545454545454,0.643829006503343,a
996,better,0,1,1,0,0,0,12,1,14,0.5566573304978962,0.07142857142857142,0.0,0.0,0.0,0.8571428571428571,0.07142857142857142,0.007142706530602572,b
1000,damian maia,0,2,3,0,0,0,0,0,3,-0.16512082612521867,1.0,0.0,0.0,0.0,0.0,0.0,0.975382451843493,g
1001,africa,0,1,2,0,0,0,0,1,3,-0.16512082612521867,0.6666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,0.9400882819225657,g
1002,last,0,1,1,0,5,0,31,5,42,2.393910820084007,0.023809523809523808,0.0,0.11904761904761904,0.0,0.7380952380952381,0.11904761904761904,0.011661026470652744,b
1004,lose,0,1,1,0,0,1,16,4,22,1.0815868989510706,0.045454545454545456,0.0,0.0,0.045454545454545456,0.7272727272727273,0.18181818181818182,0.014489351047131001,b
1007,report,0,1,2,0,8,0,7,4,21,1.0159707028944238,0.09523809523809523,0.0,0.38095238095238093,0.0,0.3333333333333333,0.19047619047619047,0.17114379284153147,b
1009,cbo,0,1,0,0,0,6,0,0,6,0.03172776204472176,0.0,0.0,0.0,1.0,0.0,0.0,0.9374820304883025,g
1015,racist,0,1,1,0,2,0,26,4,33,1.8033650555741854,0.030303030303030304,0.0,0.06060606060606061,0.0,0.7878787878787878,0.12121212121212122,0.008882086736079438,b
1016,israel,0,1,1,0,3,0,1,1,6,0.03172776204472176,0.16666666666666666,0.0,0.5,0.0,0.16666666666666666,0.16666666666666666,0.4627391687903279,a
1022,trump,0,1,160,1,11,3,9,18,202,12.892502189147496,0.7920792079207921,0.0049504950495049506,0.054455445544554455,0.01485148514851485,0.04455445544554455,0.0891089108910891,0.9586931433154603,g
1027,rich,0,1,1,0,0,0,12,2,15,0.622273526554543,0.06666666666666667,0.0,0.0,0.0,0.8,0.13333333333333333,0.009428249764384644,b
1028,far,0,1,0,0,0,1,7,0,8,0.16296015415801537,0.0,0.0,0.0,0.125,0.875,0.0,0.0069408732226997555,b
1029,treason,0,1,0,0,0,1,3,0,4,-0.09950463006857185,0.0,0.0,0.0,0.25,0.75,0.0,0.019539397710987887,b
1033,eddie alvarez,0,2,3,0,0,0,0,0,3,-0.16512082612521867,1.0,0.0,0.0,0.0,0.0,0.0,0.975382451843493,g
1034,people,0,1,2,0,5,0,70,9,86,5.281023446576467,0.023255813953488372,0.0,0.05813953488372093,0.0,0.813953488372093,0.10465116279069768,0.007511325504236861,b
1035,dark,0,1,0,0,0,1,2,0,3,-0.16512082612521867,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.040348242875504835,b
1036,champions,0,1,2,0,0,0,1,1,4,-0.09950463006857185,0.5,0.0,0.0,0.0,0.25,0.25,0.636897125049136,a
1037,fire,0,1,1,0,0,0,7,2,10,0.294192546271309,0.1,0.0,0.0,0.0,0.7,0.2,0.01877494428401751,b
1044,brexit,0,1,2,0,0,0,0,1,3,-0.16512082612521867,0.6666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,0.9400882819225657,g
1053,page,0,1,15,0,1,1,4,3,24,1.2128192910643643,0.625,0.0,0.041666666666666664,0.041666666666666664,0.16666666666666666,0.125,0.8552879914829694,g
1058,evidence,0,1,0,0,1,1,6,0,8,0.16296015415801537,0.0,0.0,0.125,0.125,0.75,0.0,0.01422920942464916,b
1059,tko,0,1,0,0,0,5,0,0,5,-0.033888434011925046,0.0,0.0,0.0,1.0,0.0,0.0,0.9374820304883025,g
1061,hq,0,1,0,0,0,3,0,0,3,-0.16512082612521867,0.0,0.0,0.0,1.0,0.0,0.0,0.9374820304883025,g
1078,write,0,1,1,0,0,0,2,0,3,-0.16512082612521867,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,0.0,0.061188566395907265,b
1080,seriously,0,1,1,0,3,0,4,2,10,0.294192546271309,0.1,0.0,0.3,0.0,0.4,0.2,0.11679914273794391,b
1091,sean spicer,0,2,8,0,0,0,0,6,14,0.5566573304978962,0.5714285714285714,0.0,0.0,0.0,0.0,0.42857142857142855,0.8753929719358484,g
1092,sc,0,1,0,0,0,1,0,2,3,-0.16512082612521867,0.0,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.6724088509194086,a
1093,adam,0,1,1,0,1,1,1,2,6,0.03172776204472176,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.5262640140004067,a
1094,crazy,0,1,3,0,0,1,5,3,12,0.4254249383846026,0.25,0.0,0.0,0.08333333333333333,0.4166666666666667,0.25,0.19873676106405672,b
1101,spicy,0,1,1,0,0,0,1,1,3,-0.16512082612521867,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3278002277706861,b
1106,bad things,0,2,6,0,0,0,0,0,6,0.03172776204472176,1.0,0.0,0.0,0.0,0.0,0.0,0.975382451843493,g
1109,cnn,0,1,0,0,0,5,1,1,7,0.09734395810136857,0.0,0.0,0.0,0.7142857142857143,0.14285714285714285,0.14285714285714285,0.7516171891647617,g
1112,love,0,1,0,0,4,5,56,15,80,4.887326270236586,0.0,0.0,0.05,0.0625,0.7,0.1875,0.014964989867160251,b
1116,dance,0,1,0,0,0,1,3,0,4,-0.09950463006857185,0.0,0.0,0.0,0.25,0.75,0.0,0.019539397710987887,b
1117,united kingdom,0,2,4,0,0,0,0,1,5,-0.033888434011925046,0.8,0.0,0.0,0.0,0.0,0.2,0.9490217738428692,g
1118,msm,0,1,0,0,0,5,0,1,6,0.03172776204472176,0.0,0.0,0.0,0.8333333333333334,0.0,0.16666666666666666,0.9049947264264412,g
1122,victory,0,1,1,0,0,0,5,0,6,0.03172776204472176,0.16666666666666666,0.0,0.0,0.0,0.8333333333333334,0.0,0.01218516635497167,b
1124,monitor carter page,0,3,1,3,0,0,0,1,5,-0.033888434011925046,0.2,0.6,0.0,0.0,0.0,0.2,0.47326475875945817,a
1127,time,0,1,1,0,6,2,49,4,62,3.7062347412169427,0.016129032258064516,0.0,0.0967741935483871,0.03225806451612903,0.7903225806451613,0.06451612903225806,0.009203916883717503,b
