,candidate,batch,length,cap,substring-cap,s-o-sCap,all-cap,non-cap,non-discriminative,cumulative,Z_ScoreUnweighted,normalized_cap,normalized_capnormalized_substring-cap,normalized_s-o-sCap,normalized_all-cap,normalized_non-cap,normalized_non-discriminative,probability,status
689,job,0,1,1,0,0,0,10,2,13,0.4910411344412494,0.07692307692307693,0.0,0.0,0.0,0.7692307692307693,0.15384615384615385,0.024169900502616342,b
690,time,0,1,1,0,6,2,49,4,62,3.7062347412169427,0.016129032258064516,0.0,0.0967741935483871,0.03225806451612903,0.7903225806451613,0.06451612903225806,0.01906124619713536,b
691,8yr bc,0,2,0,1,0,0,0,0,1,-0.2963532182385123,0.0,1.0,0.0,0.0,0.0,0.0,0.3862638712957914,b
692,jamala,0,1,1,0,0,0,0,0,1,-0.2963532182385123,1.0,0.0,0.0,0.0,0.0,0.0,0.9835241245525235,g
693,dt,0,1,0,0,0,3,0,0,3,-0.16512082612521867,0.0,0.0,0.0,1.0,0.0,0.0,0.9297919841621212,g
694,business,0,1,0,0,0,1,0,0,1,-0.2963532182385123,0.0,0.0,0.0,1.0,0.0,0.0,0.9297919841621212,g
695,dem sorosian,0,2,1,0,0,0,0,0,1,-0.2963532182385123,1.0,0.0,0.0,0.0,0.0,0.0,0.9633789810534297,g
696,wcs,0,1,0,0,0,1,0,0,1,-0.2963532182385123,0.0,0.0,0.0,1.0,0.0,0.0,0.9297919841621212,g
697,russian,0,1,15,0,0,0,1,3,19,0.8847383107811303,0.7894736842105263,0.0,0.0,0.0,0.05263157894736842,0.15789473684210525,0.9568787007078385,g
698,crips,0,1,1,0,0,0,0,0,1,-0.2963532182385123,1.0,0.0,0.0,0.0,0.0,0.0,0.9835241245525235,g
699,wade,0,1,1,0,0,0,0,0,1,-0.2963532182385123,1.0,0.0,0.0,0.0,0.0,0.0,0.9835241245525235,g
700,san bernardino,0,2,1,0,0,0,0,0,1,-0.2963532182385123,1.0,0.0,0.0,0.0,0.0,0.0,0.9633789810534297,g
701,house democrats wave,0,3,1,0,0,0,0,0,1,-0.2963532182385123,1.0,0.0,0.0,0.0,0.0,0.0,0.7612457398294646,g
702,special education,0,2,1,0,0,0,1,0,2,-0.23073702218186548,0.5,0.0,0.0,0.0,0.5,0.0,0.30878203453302705,b
703,senate on obamacare,0,3,1,0,0,0,0,0,1,-0.2963532182385123,1.0,0.0,0.0,0.0,0.0,0.0,0.7612457398294646,g
704,wapo,0,1,3,0,0,2,0,0,5,-0.033888434011925046,0.6,0.0,0.0,0.4,0.0,0.0,0.9732940419171657,g
705,4am,0,1,0,0,0,0,1,0,1,-0.2963532182385123,0.0,0.0,0.0,0.0,1.0,0.0,0.006217084980617363,b
706,bad things,0,2,6,0,0,0,0,0,6,0.03172776204472176,1.0,0.0,0.0,0.0,0.0,0.0,0.9633789810534297,g
707,dos santos,0,2,1,0,0,0,0,0,1,-0.2963532182385123,1.0,0.0,0.0,0.0,0.0,0.0,0.9633789810534297,g
708,carter page,0,2,221,1,0,0,6,40,268,17.223171128886186,0.8246268656716418,0.0037313432835820895,0.0,0.0,0.022388059701492536,0.14925373134328357,0.9324952703679097,g
709,katy perry performing,0,3,1,0,0,0,0,0,1,-0.2963532182385123,1.0,0.0,0.0,0.0,0.0,0.0,0.7612457398294646,g
710,black guy dies first,0,4,1,0,0,0,0,0,1,-0.2963532182385123,1.0,0.0,0.0,0.0,0.0,0.0,0.32210319303259105,b
711,boom,0,1,2,0,0,0,0,2,4,-0.09950463006857185,0.5,0.0,0.0,0.0,0.0,0.5,0.8941669714550219,g
712,wee bum,0,2,1,0,0,0,0,0,1,-0.2963532182385123,1.0,0.0,0.0,0.0,0.0,0.0,0.9633789810534297,g
713,tude,0,1,1,0,0,0,0,0,1,-0.2963532182385123,1.0,0.0,0.0,0.0,0.0,0.0,0.9835241245525235,g
714,roger pontare,0,2,1,0,0,0,0,0,1,-0.2963532182385123,1.0,0.0,0.0,0.0,0.0,0.0,0.9633789810534297,g
715,vladimir caddie,0,2,1,0,0,0,0,0,1,-0.2963532182385123,1.0,0.0,0.0,0.0,0.0,0.0,0.9633789810534297,g
716,lose,0,1,1,0,0,1,16,4,22,1.0815868989510706,0.045454545454545456,0.0,0.0,0.045454545454545456,0.7272727272727273,0.18181818181818182,0.0293459998815444,b
717,love myself,0,2,1,0,0,0,0,0,1,-0.2963532182385123,1.0,0.0,0.0,0.0,0.0,0.0,0.9633789810534297,g
718,trump loved carter page,0,4,1,0,0,0,0,0,1,-0.2963532182385123,1.0,0.0,0.0,0.0,0.0,0.0,0.32210319303259105,b
