,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,25,21,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,24,18,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3,21,15,13,14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4,21,13,11,9,18,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
5,20,12,12,7,15,17,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
6,20,12,13,6,15,16,19,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
7,20,12,12,6,14,14,14,22,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
8,19,11,10,6,14,12,11,20,13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9,19,12,10,6,15,11,11,20,10,14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
10,19,12,10,6,14,11,11,17,9,10,10,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,19,12,10,6,14,12,12,17,9,9,9,14,-1,-1,-1,-1,-1,-1,-1,-1
12,19,13,10,5,14,12,11,17,9,10,8,13,13,-1,-1,-1,-1,-1,-1,-1
13,19,12,10,5,15,10,11,17,9,10,6,11,13,9,-1,-1,-1,-1,-1,-1
14,19,13,10,5,13,9,12,17,10,10,6,12,13,8,16,-1,-1,-1,-1,-1
15,19,14,10,5,13,9,12,17,9,9,6,11,12,7,13,9,-1,-1,-1,-1
16,18,13,9,5,13,9,13,17,10,9,6,10,12,7,12,9,16,-1,-1,-1
17,18,13,9,5,12,9,13,17,10,9,6,9,12,6,12,9,10,16,-1,-1
18,18,13,8,5,12,9,14,17,10,9,6,9,12,6,12,9,8,12,14,-1
19,18,13,8,5,12,9,14,17,9,9,6,9,12,6,12,9,8,11,13,10
